Dataset,alpha,split,weights,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
breast-w,20,28,TD_U,0.9553061224489796,0.9570600414078676,0.007728016502451133
breast-w,20,28,kDN,0.9582648131716456,0.9599585921325052,0.0047133523493290315
hill_valley_without_noise_traintest,18,16,CLD,0.6298349688066528,0.6451361604118684,0.03549960996008824
hill_valley_without_noise_traintest,18,16,DCP,0.6292888432977852,0.6343788104592873,0.017481356502761235
hill_valley_without_noise_traintest,18,16,F1,0.6296736795246483,0.6360181547215824,0.01844031649427336
hill_valley_without_noise_traintest,18,16,Hostility,0.627403371591151,0.6384839452648693,0.028030234123502817
hill_valley_without_noise_traintest,18,16,LSC,0.6194850355804156,0.6286411055412546,0.02275751513370739
hill_valley_without_noise_traintest,18,16,N1,0.6208592202630951,0.628620783091722,0.026205339563942696
hill_valley_without_noise_traintest,18,16,N2,0.6286830407545758,0.6369191166508603,0.023202573024904652
hill_valley_without_noise_traintest,18,16,TD_U,0.6241804891581344,0.6319197940658448,0.02228849108010375
hill_valley_without_noise_traintest,18,16,kDN,0.6228153366752472,0.6286004606421894,0.02424860337335226
credit-g,12,12,CLD,0.7596190476190476,0.765,0.012277932197549347
credit-g,12,12,DCP,0.762904761904762,0.769,0.01703204263118423
credit-g,12,12,F1,0.7495714285714286,0.753,0.016599913941257188
credit-g,12,12,Hostility,0.7552857142857143,0.76,0.015113381015321703
credit-g,12,12,LSC,0.7503333333333333,0.753,0.013297869503545797
credit-g,12,12,N1,0.7626190476190476,0.767,0.013354685284484188
credit-g,12,12,N2,0.7515714285714286,0.755,0.01078226056340424
credit-g,12,12,TD_U,0.7583809523809524,0.765,0.021777227074345797
credit-g,12,12,kDN,0.759,0.762,0.008871302046486748
mammographic,20,30,CLD,0.795811818703385,0.7891566265060241,0.014763923693403996
mammographic,20,30,DCP,0.8035570854847963,0.8,0.015213562636460615
mammographic,20,30,F1,0.7876649454962708,0.7891566265060241,0.006542787273609171
mammographic,20,30,Hostility,0.799770510613884,0.7975903614457831,0.01270852515615064
mammographic,20,30,LSC,0.804417670682731,0.8036144578313253,0.005352074296853863
mammographic,20,30,N1,0.7963281698221458,0.7939759036144578,0.006137205480739183
mammographic,20,30,N2,0.7990820424555364,0.7987951807228916,0.0039022897109713653
mammographic,20,30,TD_U,0.7959839357429718,0.7963855421686746,0.004248305073609006
mammographic,20,30,kDN,0.7987951807228916,0.7987951807228916,0.0038099730845402653
Yeast_CYTvsNUC,4,18,CLD,0.6869306224362404,0.6972409488139826,0.027060830459366143
Yeast_CYTvsNUC,4,18,DCP,0.6735473515248797,0.6759550561797754,0.010897936305999608
Yeast_CYTvsNUC,4,18,F1,0.6772950478568456,0.6793133583021224,0.01394864158961916
Yeast_CYTvsNUC,4,18,Hostility,0.6853563997384222,0.690549313358302,0.02206947831222716
Yeast_CYTvsNUC,4,18,LSC,0.6785464597824148,0.68270911360799,0.01458694977375213
Yeast_CYTvsNUC,4,18,N1,0.6711158670709233,0.6737453183520599,0.016955588133029525
Yeast_CYTvsNUC,4,18,N2,0.6762481422031984,0.6815480649188514,0.018302052779667087
Yeast_CYTvsNUC,4,18,TD_U,0.6786499019083289,0.6849188514357054,0.02148588968967756
Yeast_CYTvsNUC,4,18,kDN,0.6849236073955175,0.6883021223470662,0.012460514287102212
ring,2,2,CLD,0.940135135135135,0.9468918918918918,0.02544196621718422
ring,2,2,DCP,0.941023166023166,0.9452702702702704,0.016197543947401333
ring,2,2,F1,0.9394980694980695,0.9462162162162162,0.02674095707616045
ring,2,2,Hostility,0.9401093951093952,0.9456756756756756,0.021574637255228714
ring,2,2,LSC,0.9421557271557272,0.9462162162162162,0.014802108078306429
ring,2,2,N1,0.9422908622908623,0.9468918918918918,0.018200875537345014
ring,2,2,N2,0.9412419562419562,0.9456756756756756,0.015927074211180458
ring,2,2,TD_U,0.9383526383526383,0.9441891891891891,0.02259824016269255
ring,2,2,kDN,0.945057915057915,0.9494594594594596,0.015611738868016808
titanic,12,22,CLD,0.7946679529122276,0.7975396359365825,0.011636920768437524
titanic,12,22,DCP,0.7939071107010038,0.7944920728126835,0.0072943597567335
titanic,12,22,F1,0.7845270251377121,0.7891485613623018,0.021629263377462415
titanic,12,22,Hostility,0.7931747895870034,0.794474456840869,0.0030793641021981738
titanic,12,22,LSC,0.7974660962447222,0.7975513799177921,0.003332215040777192
titanic,12,22,N1,0.7937228420434527,0.7937169700528479,0.0027853680819381614
titanic,12,22,N2,0.7958353605681849,0.7967821491485614,0.003510003641877218
titanic,12,22,TD_U,0.7901283449375053,0.7929594832648268,0.012015018066187934
titanic,12,22,kDN,0.7940100103458883,0.794474456840869,0.005573212945707627
breast-w,16,14,CLD,0.9538667061027309,0.9599378881987578,0.026339591305381885
breast-w,16,14,DCP,0.9590032534753031,0.9613871635610766,0.009445910341516548
breast-w,16,14,F1,0.9547628906635117,0.9556521739130436,0.005898882734703066
breast-w,16,14,Hostility,0.9584521344769792,0.9599585921325052,0.004821709721148657
breast-w,16,14,LSC,0.9596194419796904,0.962815734989648,0.010824878023569821
breast-w,16,14,N1,0.9553918958887903,0.9556728778467908,0.004244152759065526
breast-w,16,14,N2,0.9591264911761805,0.9627950310559006,0.012517415169457936
breast-w,16,14,TD_U,0.9545676821453218,0.9556728778467908,0.00937338783996331
breast-w,16,14,kDN,0.9575648230306616,0.9585300207039336,0.004445084315885622
saheart,12,26,CLD,0.6920774415223999,0.6904255319148935,0.01011753949605846
saheart,12,26,DCP,0.6996762257169288,0.6991211840888066,0.006142575620560153
saheart,12,26,F1,0.6841967314215233,0.6925531914893617,0.019800290195362526
saheart,12,26,Hostility,0.6969406634068983,0.6969472710453284,0.0073456754155692755
saheart,12,26,LSC,0.6940861636051275,0.6925994449583719,0.006864773479928721
saheart,12,26,N1,0.6978062640412317,0.6969935245143386,0.005586101202257574
saheart,12,26,N2,0.6923571648826042,0.690518038852914,0.010214405066888487
saheart,12,26,TD_U,0.6947601427249901,0.6969472710453284,0.01239244416852706
saheart,12,26,kDN,0.6997907581163825,0.699213691026827,0.0051697148499037695
bands,12,4,CLD,0.7302945802945803,0.7396396396396396,0.026580495663002874
bands,12,4,DCP,0.7125947375947376,0.7151651651651652,0.011472147145965676
bands,12,4,F1,0.7251322751322752,0.7368618618618619,0.03719888458273931
bands,12,4,Hostility,0.7334048334048334,0.742117117117117,0.021420926302762797
bands,12,4,LSC,0.7147433147433148,0.7179429429429429,0.015844727121565698
bands,12,4,N1,0.7142928642928643,0.7207957957957958,0.025935395885388908
bands,12,4,N2,0.71503289003289,0.7232732732732733,0.026533149237085215
bands,12,4,TD_U,0.7315744315744316,0.7394144144144145,0.024324539485624914
bands,12,4,kDN,0.7346918346918347,0.7451951951951952,0.025776848601609736
ionosphere,16,1,CLD,0.9197089947089946,0.9286507936507936,0.038128377891516414
ionosphere,16,1,DCP,0.9074036281179139,0.9115873015873016,0.011630820182434037
ionosphere,16,1,F1,0.9198374905517762,0.923095238095238,0.022935443433726874
ionosphere,16,1,Hostility,0.9155139833711262,0.9173015873015872,0.011805422009318558
ionosphere,16,1,LSC,0.9190665154950869,0.923095238095238,0.018529237530536084
ionosphere,16,1,N1,0.9193197278911563,0.922936507936508,0.012756923024460505
ionosphere,16,1,N2,0.9270256991685561,0.9315079365079364,0.02469949934168032
ionosphere,16,1,TD_U,0.9238321995464851,0.9258730158730156,0.018037644052332397
ionosphere,16,1,kDN,0.9247959183673468,0.9287301587301586,0.010315218664556449
bands,16,1,CLD,0.7131560131560132,0.723048048048048,0.02283628920472301
bands,16,1,DCP,0.6894716144716144,0.6930930930930931,0.011422121987840539
bands,16,1,F1,0.7224617474617475,0.7313813813813814,0.03345981316219333
bands,16,1,Hostility,0.7102066352066352,0.7175675675675676,0.018023577035820186
bands,16,1,LSC,0.7142785642785643,0.7205705705705705,0.023124349386476773
bands,16,1,N1,0.701930501930502,0.703978978978979,0.021836320163636583
bands,16,1,N2,0.7055448305448305,0.7122372372372372,0.023313238060057362
bands,16,1,TD_U,0.7045259545259546,0.7146396396396397,0.030861546632389797
bands,16,1,kDN,0.7206456456456456,0.7263513513513514,0.020971829508849817
contraceptive_LS,2,14,CLD,0.6205302120848339,0.6219747899159664,0.005470103585771124
contraceptive_LS,2,14,DCP,0.6159930638922235,0.6149579831932772,0.005960207253601752
contraceptive_LS,2,14,F1,0.6210977724423102,0.6243697478991597,0.015100163601881475
contraceptive_LS,2,14,Hostility,0.6192857142857143,0.6173809523809524,0.007470188327098558
contraceptive_LS,2,14,LSC,0.618452047485661,0.6184033613445379,0.004325978040615295
contraceptive_LS,2,14,N1,0.6178431372549019,0.6160364145658264,0.006868409312874702
contraceptive_LS,2,14,N2,0.6162238228624783,0.614859943977591,0.0056991469499614545
contraceptive_LS,2,14,TD_U,0.6194831265839669,0.6184733893557424,0.004623386775670269
contraceptive_LS,2,14,kDN,0.6186034413765507,0.6172268907563025,0.0073181170051063275
liver-disorders,6,1,CLD,0.745827664399093,0.7461904761904762,0.013571766714170722
liver-disorders,6,1,DCP,0.7417687074829932,0.7395238095238096,0.014879061104305032
liver-disorders,6,1,F1,0.7522675736961452,0.7533333333333333,0.01905232368203196
liver-disorders,6,1,Hostility,0.7585034013605443,0.7533333333333333,0.017630167478291343
liver-disorders,6,1,LSC,0.7605442176870748,0.76,0.01980991627031434
liver-disorders,6,1,N1,0.760453514739229,0.7604761904761904,0.013720134492306869
liver-disorders,6,1,N2,0.7635827664399093,0.7671428571428571,0.014375605319105082
liver-disorders,6,1,TD_U,0.7405442176870748,0.7533333333333333,0.03393480668329095
liver-disorders,6,1,kDN,0.73578231292517,0.7461904761904762,0.020931421179991302
contraceptive_NL,6,16,CLD,0.7335614056619212,0.7328930412371134,0.004033482717340432
contraceptive_NL,6,16,DCP,0.7393189535264277,0.7380262027491409,0.005329971610497554
contraceptive_NL,6,16,F1,0.7257767754868271,0.7286941580756013,0.012337698404098832
contraceptive_NL,6,16,Hostility,0.733445324005891,0.7339024914089347,0.005995805780108157
contraceptive_NL,6,16,LSC,0.7275445917198494,0.7297250859106529,0.007684665791860581
contraceptive_NL,6,16,N1,0.7309574946817214,0.7318084192439862,0.004453859570165427
contraceptive_NL,6,16,N2,0.7358462199312714,0.7380047250859108,0.007037990521626856
contraceptive_NL,6,16,TD_U,0.7320973449517264,0.7338810137457045,0.012602833050785682
contraceptive_NL,6,16,kDN,0.7345263663884798,0.7349226804123712,0.004898010300858673
phoneme,14,24,CLD,0.8997059302943469,0.910254330115698,0.030605208539734266
phoneme,14,24,DCP,0.900597740157198,0.910441226809064,0.025680970269475634
phoneme,14,24,F1,0.9057781005193204,0.9095142739782296,0.013482515636429628
phoneme,14,24,Hostility,0.9007631696479509,0.909513247073321,0.026656815511754476
phoneme,14,24,LSC,0.9006760946317324,0.9087738755391253,0.021888120890883274
phoneme,14,24,N1,0.9043760656175935,0.9087735332374888,0.013777696495656407
phoneme,14,24,N2,0.9013120584716395,0.90877524474567,0.02162798235568413
phoneme,14,24,TD_U,0.9043170593355436,0.911919969877456,0.022671032557861848
phoneme,14,24,kDN,0.9012316990875217,0.90858869035394,0.01833006171530147
arrhythmia_cfs,16,10,CLD,0.8211341154819416,0.8341545893719807,0.040866057852058726
arrhythmia_cfs,16,10,DCP,0.8409247757073844,0.8473429951690822,0.0195415213200135
arrhythmia_cfs,16,10,F1,0.8370255348516218,0.8452657004830918,0.036988122548954915
arrhythmia_cfs,16,10,Hostility,0.8420013802622499,0.8541545893719806,0.039985383719635156
arrhythmia_cfs,16,10,LSC,0.8431976075454337,0.847487922705314,0.02186412599165128
arrhythmia_cfs,16,10,N1,0.8395698182654705,0.8472946859903381,0.022372047463913088
arrhythmia_cfs,16,10,N2,0.8436737980216241,0.8497101449275363,0.02340046691121626
arrhythmia_cfs,16,10,TD_U,0.8237083045778698,0.8429468599033816,0.07070939407138438
arrhythmia_cfs,16,10,kDN,0.8397860593512767,0.8451690821256038,0.02566832452553051
musk1,16,30,CLD,0.8503524991556907,0.8696808510638299,0.050491879974471326
musk1,16,30,DCP,0.865896234380277,0.8800531914893617,0.0353009282990428
musk1,16,30,F1,0.8684397163120566,0.886436170212766,0.04489920472099972
musk1,16,30,Hostility,0.8615607058426207,0.8781028368794326,0.042203823136475214
musk1,16,30,LSC,0.8549624282337047,0.869636524822695,0.04223381477159519
musk1,16,30,N1,0.8632007767646066,0.8738031914893616,0.03256806315274201
musk1,16,30,N2,0.8591333164471463,0.8781914893617021,0.05250630177022267
musk1,16,30,TD_U,0.8749788922661262,0.8885195035460992,0.039997981147750675
musk1,16,30,kDN,0.8649632725430598,0.8779255319148935,0.03636068232512389
saheart,18,12,CLD,0.684027135368486,0.6860777058279371,0.008851907805784055
saheart,18,12,DCP,0.701127703625391,0.6991674375578169,0.006218993077565035
saheart,18,12,F1,0.671316241575261,0.675254394079556,0.015542427083855184
saheart,18,12,Hostility,0.6972005638518127,0.6991674375578169,0.011622803943121974
saheart,18,12,LSC,0.6875556142901195,0.6882516188714154,0.0092124495784544
saheart,18,12,N1,0.682976520858112,0.6839037927844588,0.00889519842061066
saheart,18,12,N2,0.6802167305405048,0.6796022201665125,0.008628734868466523
saheart,18,12,TD_U,0.6789833047002334,0.6795559666975024,0.008728269521211906
saheart,18,12,kDN,0.6886789128232236,0.6882978723404255,0.009314912442435003
teaching_assistant_LM,20,28,CLD,0.6407936507936508,0.6555555555555556,0.04808318776169362
teaching_assistant_LM,20,28,DCP,0.6421164021164021,0.6355555555555555,0.016173842477348068
teaching_assistant_LM,20,28,F1,0.6276190476190476,0.6266666666666667,0.010442586798663372
teaching_assistant_LM,20,28,Hostility,0.6334391534391534,0.6255555555555555,0.024519845230174267
teaching_assistant_LM,20,28,LSC,0.6342857142857143,0.6355555555555555,0.014653553541489464
teaching_assistant_LM,20,28,N1,0.654074074074074,0.6566666666666666,0.011854745017243852
teaching_assistant_LM,20,28,N2,0.6191005291005292,0.6355555555555555,0.03673666558727792
teaching_assistant_LM,20,28,TD_U,0.6204232804232804,0.6155555555555555,0.023542648954862244
teaching_assistant_LM,20,28,kDN,0.6353968253968254,0.6355555555555555,0.014912442871003784
diabetes,8,30,CLD,0.7667846564463106,0.7681476418318524,0.010739011741543368
diabetes,8,30,DCP,0.7540507111935684,0.757740943267259,0.012239547107299579
diabetes,8,30,F1,0.7523410799726589,0.7577238550922762,0.019983958364306897
diabetes,8,30,Hostility,0.763230316049865,0.7667976760082024,0.011896149857503582
diabetes,8,30,LSC,0.7626232789766625,0.7667976760082024,0.011221908911887728
diabetes,8,30,N1,0.7567099567099567,0.757740943267259,0.007384902167851652
diabetes,8,30,N2,0.749965009927416,0.7511961722488039,0.008187063006235165
diabetes,8,30,TD_U,0.7561631351105036,0.759125085440875,0.018246765995933452
diabetes,8,30,kDN,0.7637860885981186,0.765498974709501,0.008729665922670016
profb,20,26,CLD,0.6740760483297796,0.6741000877963126,0.005531141146278722
profb,20,26,DCP,0.6700959488272921,0.6711589113257243,0.00776528969070944
profb,20,26,F1,0.6641822400602032,0.6695346795434591,0.023373727055724824
profb,20,26,Hostility,0.661651824909068,0.6636523266022827,0.007342841876785326
profb,20,26,LSC,0.6627733182825368,0.6679762949956102,0.014091394450295114
profb,20,26,N1,0.6704042811154313,0.672519754170325,0.012094257695168462
profb,20,26,N2,0.6574971779756679,0.6621378402107112,0.014807558969910192
profb,20,26,TD_U,0.6427526234374347,0.6472563652326603,0.02097825512960957
profb,20,26,kDN,0.6690235795810862,0.6695566286215978,0.009429889903630967
contraceptive_NL,2,20,CLD,0.7283975617738504,0.7297036082474226,0.0037122099561442876
contraceptive_NL,2,20,DCP,0.7426331615120274,0.740098797250859,0.0058774538801977146
contraceptive_NL,2,20,F1,0.7268951480936017,0.7286834192439862,0.008650374248499385
contraceptive_NL,2,20,Hostility,0.7344297169039438,0.7359536082474227,0.007822693693285998
contraceptive_NL,2,20,LSC,0.7336918057601047,0.7328500859106529,0.006230889499547987
contraceptive_NL,2,20,N1,0.7342885779741449,0.7349441580756013,0.005454718114230689
contraceptive_NL,2,20,N2,0.7262482613320242,0.7297250859106529,0.010863142666910552
contraceptive_NL,2,20,TD_U,0.7241506095565374,0.7266323024054983,0.009424642928701191
contraceptive_NL,2,20,kDN,0.7305524873179513,0.7318084192439862,0.006078753058085588
teaching_assistant_LM,18,10,CLD,0.6356613756613756,0.6366666666666666,0.03755967229557793
teaching_assistant_LM,18,10,DCP,0.6512169312169312,0.6466666666666667,0.019060996184454716
teaching_assistant_LM,18,10,F1,0.6273544973544973,0.6266666666666667,0.010156042964696653
teaching_assistant_LM,18,10,Hostility,0.6283597883597883,0.6255555555555555,0.013813658688874662
teaching_assistant_LM,18,10,LSC,0.6272486772486773,0.6355555555555555,0.021492516778726326
teaching_assistant_LM,18,10,N1,0.6517989417989417,0.6566666666666666,0.018936137606866837
teaching_assistant_LM,18,10,N2,0.6158201058201058,0.6255555555555555,0.02843859480194524
teaching_assistant_LM,18,10,TD_U,0.6321693121693122,0.6355555555555555,0.013651193546498956
teaching_assistant_LM,18,10,kDN,0.6392592592592592,0.6366666666666666,0.01918182438745793
ring,8,20,CLD,0.9329150579150578,0.947972972972973,0.046076574469110294
ring,8,20,DCP,0.9384427284427285,0.9463513513513512,0.019854180756526254
ring,8,20,F1,0.9368661518661519,0.9441891891891891,0.026069547199277295
ring,8,20,Hostility,0.9363384813384814,0.9444594594594594,0.025599563744695825
ring,8,20,LSC,0.9453796653796654,0.95,0.018317547332060296
ring,8,20,N1,0.9397554697554698,0.945,0.0189189487957109
ring,8,20,N2,0.9427863577863578,0.9477027027027028,0.020885941785399674
ring,8,20,TD_U,0.9305855855855855,0.9406756756756756,0.03495850439395109
ring,8,20,kDN,0.9464864864864864,0.9524324324324324,0.021909985849204613
contraceptive_LS,10,20,CLD,0.6261311191143124,0.6243557422969188,0.0073824204376699235
contraceptive_LS,10,20,DCP,0.6285427504335067,0.6279551820728291,0.01251077219947065
contraceptive_LS,10,20,F1,0.6115066026410565,0.6136694677871148,0.011018402821450779
contraceptive_LS,10,20,Hostility,0.621640656262505,0.6207843137254903,0.007949194502856548
contraceptive_LS,10,20,LSC,0.6205242096838736,0.6183893557422969,0.007921013895336273
contraceptive_LS,10,20,N1,0.6254461784713885,0.625546218487395,0.003811622232945297
contraceptive_LS,10,20,N2,0.6221641990129385,0.6207142857142858,0.008035747232739867
contraceptive_LS,10,20,TD_U,0.6169814592503668,0.616078431372549,0.006991498748921396
contraceptive_LS,10,20,kDN,0.6218093904228358,0.6231652661064426,0.006980070418294341
sonar,16,6,CLD,0.7648526077097505,0.7692857142857144,0.02570651075034002
