Dataset,n_trees,model,accuracy_mean,accuracy_std
teaching_assistant_LH,210,Grouped_Mixed_Bagging,0.6927272727272726,0.1202843279867691
teaching_assistant_LH,210,Incremental_Mixed_Bagging,0.7318181818181818,0.1074155871197946
teaching_assistant_LH,215,Grouped_Mixed_Bagging,0.7027272727272728,0.1157916814742
teaching_assistant_LH,215,Incremental_Mixed_Bagging,0.7318181818181818,0.1074155871197945
teaching_assistant_LH,220,Grouped_Mixed_Bagging,0.7027272727272728,0.1250197413244996
teaching_assistant_LH,220,Incremental_Mixed_Bagging,0.7127272727272727,0.099512124857085
teaching_assistant_LH,225,Grouped_Mixed_Bagging,0.7027272727272728,0.105761482952918
teaching_assistant_LH,225,Incremental_Mixed_Bagging,0.7118181818181818,0.1014178638296278
teaching_assistant_LH,230,Grouped_Mixed_Bagging,0.7027272727272728,0.105761482952918
teaching_assistant_LH,230,Incremental_Mixed_Bagging,0.7127272727272727,0.0876381239606934
teaching_assistant_LH,235,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,235,Incremental_Mixed_Bagging,0.7227272727272728,0.0916384880305299
teaching_assistant_LH,240,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,240,Incremental_Mixed_Bagging,0.7127272727272727,0.1197794115781862
teaching_assistant_LH,245,Grouped_Mixed_Bagging,0.7227272727272728,0.1133227997049403
teaching_assistant_LH,245,Incremental_Mixed_Bagging,0.7018181818181818,0.096571150682639
teaching_assistant_LH,250,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,250,Incremental_Mixed_Bagging,0.7036363636363636,0.0906258212970605
teaching_assistant_LH,255,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,255,Incremental_Mixed_Bagging,0.7218181818181818,0.104990270221286
teaching_assistant_LH,260,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,260,Incremental_Mixed_Bagging,0.7027272727272728,0.105761482952918
teaching_assistant_LH,265,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,265,Incremental_Mixed_Bagging,0.7118181818181818,0.1014178638296278
teaching_assistant_LH,270,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,270,Incremental_Mixed_Bagging,0.7318181818181818,0.0965188382341393
teaching_assistant_LH,275,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,275,Incremental_Mixed_Bagging,0.6927272727272727,0.1202843279867691
teaching_assistant_LH,280,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,280,Incremental_Mixed_Bagging,0.6827272727272727,0.1323968489800067
teaching_assistant_LH,285,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,285,Incremental_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,290,Grouped_Mixed_Bagging,0.7027272727272728,0.105761482952918
teaching_assistant_LH,290,Incremental_Mixed_Bagging,0.7227272727272728,0.1030525822614058
teaching_assistant_LH,295,Grouped_Mixed_Bagging,0.7127272727272727,0.1101130565182635
teaching_assistant_LH,295,Incremental_Mixed_Bagging,0.7027272727272728,0.1157916814741999
teaching_assistant_LH,300,Grouped_Mixed_Bagging,0.7027272727272728,0.1157916814741999
teaching_assistant_LH,300,Incremental_Mixed_Bagging,0.6927272727272727,0.1202843279867691
teaching_assistant_MH,5,Grouped_Mixed_Bagging,0.7254545454545455,0.0912921223708753
teaching_assistant_MH,5,Incremental_Mixed_Bagging,0.7145454545454546,0.1083476362670863
teaching_assistant_MH,10,Grouped_Mixed_Bagging,0.6863636363636363,0.1535170775938223
teaching_assistant_MH,10,Incremental_Mixed_Bagging,0.7527272727272727,0.1290496448489069
teaching_assistant_MH,15,Grouped_Mixed_Bagging,0.6754545454545455,0.1271319567821628
teaching_assistant_MH,15,Incremental_Mixed_Bagging,0.7236363636363636,0.1242202493145189
teaching_assistant_MH,20,Grouped_Mixed_Bagging,0.6836363636363636,0.1255145515985838
teaching_assistant_MH,20,Incremental_Mixed_Bagging,0.7145454545454546,0.1356682606630287
teaching_assistant_MH,25,Grouped_Mixed_Bagging,0.7054545454545454,0.1189331208536811
teaching_assistant_MH,25,Incremental_Mixed_Bagging,0.6863636363636363,0.0977478249472079
teaching_assistant_MH,30,Grouped_Mixed_Bagging,0.6854545454545454,0.1180807648771641
teaching_assistant_MH,30,Incremental_Mixed_Bagging,0.7354545454545455,0.1314222545807282
teaching_assistant_MH,35,Grouped_Mixed_Bagging,0.7136363636363636,0.1118547201532833
teaching_assistant_MH,35,Incremental_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,40,Grouped_Mixed_Bagging,0.7336363636363636,0.1169751922088034
teaching_assistant_MH,40,Incremental_Mixed_Bagging,0.6854545454545454,0.1316142623334826
teaching_assistant_MH,45,Grouped_Mixed_Bagging,0.6963636363636364,0.1429198340732787
teaching_assistant_MH,45,Incremental_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,50,Grouped_Mixed_Bagging,0.7336363636363636,0.1169751922088034
teaching_assistant_MH,50,Incremental_Mixed_Bagging,0.7036363636363636,0.1266362149853739
teaching_assistant_MH,55,Grouped_Mixed_Bagging,0.6854545454545454,0.1356005585475981
teaching_assistant_MH,55,Incremental_Mixed_Bagging,0.7245454545454545,0.1209884299578051
teaching_assistant_MH,60,Grouped_Mixed_Bagging,0.6854545454545454,0.1356005585475981
teaching_assistant_MH,60,Incremental_Mixed_Bagging,0.7336363636363636,0.1169751922088034
teaching_assistant_MH,65,Grouped_Mixed_Bagging,0.6854545454545454,0.1180807648771641
teaching_assistant_MH,65,Incremental_Mixed_Bagging,0.7145454545454546,0.1356682606630287
teaching_assistant_MH,70,Grouped_Mixed_Bagging,0.7154545454545455,0.1313243973411126
teaching_assistant_MH,70,Incremental_Mixed_Bagging,0.7345454545454546,0.1134483292780372
teaching_assistant_MH,75,Grouped_Mixed_Bagging,0.7227272727272728,0.106729492517311
teaching_assistant_MH,75,Incremental_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,80,Grouped_Mixed_Bagging,0.6954545454545454,0.1142106699699561
teaching_assistant_MH,80,Incremental_Mixed_Bagging,0.7045454545454545,0.1142910434281582
teaching_assistant_MH,85,Grouped_Mixed_Bagging,0.6945454545454546,0.0909292906851227
teaching_assistant_MH,85,Incremental_Mixed_Bagging,0.7063636363636363,0.1189987306149549
teaching_assistant_MH,90,Grouped_Mixed_Bagging,0.7136363636363636,0.0919386148865337
teaching_assistant_MH,90,Incremental_Mixed_Bagging,0.7236363636363636,0.1242202493145189
teaching_assistant_MH,95,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,95,Incremental_Mixed_Bagging,0.7145454545454546,0.1181585058592357
teaching_assistant_MH,100,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,100,Incremental_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,105,Grouped_Mixed_Bagging,0.7136363636363636,0.1118547201532833
teaching_assistant_MH,105,Incremental_Mixed_Bagging,0.7327272727272727,0.1277911519331314
teaching_assistant_MH,110,Grouped_Mixed_Bagging,0.7327272727272727,0.1090235482267581
teaching_assistant_MH,110,Incremental_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,115,Grouped_Mixed_Bagging,0.7036363636363636,0.1431124571456527
teaching_assistant_MH,115,Incremental_Mixed_Bagging,0.7336363636363636,0.1169751922088034
teaching_assistant_MH,120,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,120,Incremental_Mixed_Bagging,0.6954545454545454,0.1142106699699561
teaching_assistant_MH,125,Grouped_Mixed_Bagging,0.7136363636363636,0.1014359709291881
teaching_assistant_MH,125,Incremental_Mixed_Bagging,0.6936363636363636,0.1220463715331501
teaching_assistant_MH,130,Grouped_Mixed_Bagging,0.7136363636363636,0.1014359709291881
teaching_assistant_MH,130,Incremental_Mixed_Bagging,0.7045454545454545,0.1142910434281582
teaching_assistant_MH,135,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,135,Incremental_Mixed_Bagging,0.7136363636363636,0.1014359709291881
teaching_assistant_MH,140,Grouped_Mixed_Bagging,0.7054545454545454,0.1189331208536811
teaching_assistant_MH,140,Incremental_Mixed_Bagging,0.7145454545454546,0.1272149941206196
teaching_assistant_MH,145,Grouped_Mixed_Bagging,0.7054545454545454,0.1189331208536811
teaching_assistant_MH,145,Incremental_Mixed_Bagging,0.7145454545454546,0.1083476362670863
teaching_assistant_MH,150,Grouped_Mixed_Bagging,0.7054545454545454,0.1189331208536811
teaching_assistant_MH,150,Incremental_Mixed_Bagging,0.7145454545454546,0.1083476362670863
teaching_assistant_MH,155,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,155,Incremental_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,160,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,160,Incremental_Mixed_Bagging,0.7245454545454545,0.1209884299578051
teaching_assistant_MH,165,Grouped_Mixed_Bagging,0.7054545454545454,0.1189331208536811
teaching_assistant_MH,165,Incremental_Mixed_Bagging,0.7236363636363636,0.1242202493145189
teaching_assistant_MH,170,Grouped_Mixed_Bagging,0.7145454545454546,0.1083476362670863
teaching_assistant_MH,170,Incremental_Mixed_Bagging,0.7236363636363636,0.1149280127625072
teaching_assistant_MH,175,Grouped_Mixed_Bagging,0.7145454545454546,0.0898115566198434
teaching_assistant_MH,175,Incremental_Mixed_Bagging,0.7336363636363636,0.096118422520566
teaching_assistant_MH,180,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,180,Incremental_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,185,Grouped_Mixed_Bagging,0.7036363636363636,0.1175351382506509
teaching_assistant_MH,185,Incremental_Mixed_Bagging,0.7145454545454546,0.1083476362670863
teaching_assistant_MH,190,Grouped_Mixed_Bagging,0.6945454545454546,0.1190103050534165
teaching_assistant_MH,190,Incremental_Mixed_Bagging,0.7236363636363636,0.1149280127625072
teaching_assistant_MH,195,Grouped_Mixed_Bagging,0.7236363636363636,0.1328641884105099
teaching_assistant_MH,195,Incremental_Mixed_Bagging,0.7245454545454545,0.1209884299578051
teaching_assistant_MH,200,Grouped_Mixed_Bagging,0.7127272727272727,0.1229571360282739
teaching_assistant_MH,200,Incremental_Mixed_Bagging,0.7154545454545455,0.1313243973411126
teaching_assistant_MH,205,Grouped_Mixed_Bagging,0.7045454545454545,0.1236311644777293
teaching_assistant_MH,205,Incremental_Mixed_Bagging,0.7336363636363636,0.1169751922088034
teaching_assistant_MH,210,Grouped_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,210,Incremental_Mixed_Bagging,0.7236363636363636,0.1149280127625072
teaching_assistant_MH,215,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,215,Incremental_Mixed_Bagging,0.7327272727272727,0.1187786019877926
teaching_assistant_MH,220,Grouped_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,220,Incremental_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,225,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,225,Incremental_Mixed_Bagging,0.7136363636363636,0.1384851800274527
teaching_assistant_MH,230,Grouped_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,230,Incremental_Mixed_Bagging,0.7245454545454545,0.1009641309535732
teaching_assistant_MH,235,Grouped_Mixed_Bagging,0.7236363636363636,0.1048151987801234
teaching_assistant_MH,235,Incremental_Mixed_Bagging,0.7245454545454545,0.1209884299578051
teaching_assistant_MH,240,Grouped_Mixed_Bagging,0.7036363636363636,0.1175351382506509
teaching_assistant_MH,240,Incremental_Mixed_Bagging,0.7236363636363636,0.1242202493145189
teaching_assistant_MH,245,Grouped_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,245,Incremental_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,250,Grouped_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,250,Incremental_Mixed_Bagging,0.7336363636363636,0.1169751922088034
teaching_assistant_MH,255,Grouped_Mixed_Bagging,0.7136363636363636,0.1014359709291881
teaching_assistant_MH,255,Incremental_Mixed_Bagging,0.7245454545454545,0.1209884299578051
teaching_assistant_MH,260,Grouped_Mixed_Bagging,0.6936363636363636,0.1220463715331501
teaching_assistant_MH,260,Incremental_Mixed_Bagging,0.7045454545454545,0.1236311644777293
teaching_assistant_MH,265,Grouped_Mixed_Bagging,0.7236363636363636,0.1328641884105099
teaching_assistant_MH,265,Incremental_Mixed_Bagging,0.7336363636363636,0.1169751922088034
teaching_assistant_MH,270,Grouped_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,270,Incremental_Mixed_Bagging,0.7245454545454545,0.1114270073251207
teaching_assistant_MH,275,Grouped_Mixed_Bagging,0.7236363636363636,0.0936162575255739
teaching_assistant_MH,275,Incremental_Mixed_Bagging,0.7345454545454546,0.1134483292780372
teaching_assistant_MH,280,Grouped_Mixed_Bagging,0.7145454545454546,0.1083476362670863
teaching_assistant_MH,280,Incremental_Mixed_Bagging,0.7154545454545455,0.1313243973411126
teaching_assistant_MH,285,Grouped_Mixed_Bagging,0.6954545454545454,0.1235568668962128
teaching_assistant_MH,285,Incremental_Mixed_Bagging,0.7145454545454546,0.1272149941206196
teaching_assistant_MH,290,Grouped_Mixed_Bagging,0.7036363636363636,0.1076674811694664
teaching_assistant_MH,290,Incremental_Mixed_Bagging,0.7154545454545455,0.1313243973411126
teaching_assistant_MH,295,Grouped_Mixed_Bagging,0.7136363636363636,0.121382456074968
teaching_assistant_MH,295,Incremental_Mixed_Bagging,0.7427272727272728,0.1199211556102664
teaching_assistant_MH,300,Grouped_Mixed_Bagging,0.7136363636363636,0.1118547201532833
teaching_assistant_MH,300,Incremental_Mixed_Bagging,0.7245454545454545,0.1209884299578051
diabetic_retinopathy,5,Grouped_Mixed_Bagging,0.6194452773613193,0.0276536676317117
diabetic_retinopathy,5,Incremental_Mixed_Bagging,0.6655247376311844,0.032901448092555
diabetic_retinopathy,10,Grouped_Mixed_Bagging,0.6515967016491755,0.0527935337754747
diabetic_retinopathy,10,Incremental_Mixed_Bagging,0.6594227886056971,0.0461804006039651
diabetic_retinopathy,15,Grouped_Mixed_Bagging,0.6689955022488756,0.0289415130810016
diabetic_retinopathy,15,Incremental_Mixed_Bagging,0.6602698650674663,0.0369960936704861
diabetic_retinopathy,20,Grouped_Mixed_Bagging,0.6767916041979011,0.0278670456565334
diabetic_retinopathy,20,Incremental_Mixed_Bagging,0.6785157421289355,0.0399365111939241
diabetic_retinopathy,25,Grouped_Mixed_Bagging,0.6602773613193403,0.0362412996778497
diabetic_retinopathy,25,Incremental_Mixed_Bagging,0.6793628185907046,0.0441606093203502
diabetic_retinopathy,30,Grouped_Mixed_Bagging,0.6672263868065966,0.0319648868380748
diabetic_retinopathy,30,Incremental_Mixed_Bagging,0.6907121439280359,0.043536044853107
diabetic_retinopathy,35,Grouped_Mixed_Bagging,0.6628635682158921,0.0338635972704333
diabetic_retinopathy,35,Incremental_Mixed_Bagging,0.6794152923538231,0.0269231352849667
diabetic_retinopathy,40,Grouped_Mixed_Bagging,0.7011319340329835,0.0278200272303322
diabetic_retinopathy,40,Incremental_Mixed_Bagging,0.6715892053973013,0.0332469639673579
diabetic_retinopathy,45,Grouped_Mixed_Bagging,0.6802998500749625,0.0419539679236851
diabetic_retinopathy,45,Incremental_Mixed_Bagging,0.6924137931034483,0.0441821621079775
diabetic_retinopathy,50,Grouped_Mixed_Bagging,0.6846176911544228,0.0445635455717862
diabetic_retinopathy,50,Incremental_Mixed_Bagging,0.6837181409295352,0.0363067141581645
diabetic_retinopathy,55,Grouped_Mixed_Bagging,0.6898425787106447,0.0365909460173582
diabetic_retinopathy,55,Incremental_Mixed_Bagging,0.6828935532233883,0.0332530631273435
diabetic_retinopathy,60,Grouped_Mixed_Bagging,0.6724737631184408,0.041055268158577
diabetic_retinopathy,60,Incremental_Mixed_Bagging,0.6785232383808096,0.038811240299021
diabetic_retinopathy,65,Grouped_Mixed_Bagging,0.6750899550224887,0.0327892080043938
diabetic_retinopathy,65,Incremental_Mixed_Bagging,0.6785307346326837,0.0447830657240391
diabetic_retinopathy,70,Grouped_Mixed_Bagging,0.6854872563718141,0.0277733226264148
diabetic_retinopathy,70,Incremental_Mixed_Bagging,0.6950374812593704,0.0306235891321969
diabetic_retinopathy,75,Grouped_Mixed_Bagging,0.6758845577211394,0.031155243068656
diabetic_retinopathy,75,Incremental_Mixed_Bagging,0.6915892053973014,0.0374528928140413
diabetic_retinopathy,80,Grouped_Mixed_Bagging,0.6715667166416791,0.0400977160660003
diabetic_retinopathy,80,Incremental_Mixed_Bagging,0.6941529235382309,0.030321945019987
diabetic_retinopathy,85,Grouped_Mixed_Bagging,0.6854872563718141,0.0295326362749839
diabetic_retinopathy,85,Incremental_Mixed_Bagging,0.6819865067466268,0.0338673187670755
diabetic_retinopathy,90,Grouped_Mixed_Bagging,0.6776461769115442,0.0394026559075033
diabetic_retinopathy,90,Incremental_Mixed_Bagging,0.6889505247376312,0.029091471683242
diabetic_retinopathy,95,Grouped_Mixed_Bagging,0.679407796101949,0.0414936189269897
diabetic_retinopathy,95,Incremental_Mixed_Bagging,0.6863793103448276,0.0413032526241336
diabetic_retinopathy,100,Grouped_Mixed_Bagging,0.6846176911544228,0.036013590449416
diabetic_retinopathy,100,Incremental_Mixed_Bagging,0.6863418290854573,0.0325630409095774
diabetic_retinopathy,105,Grouped_Mixed_Bagging,0.6785307346326837,0.031043921048004
diabetic_retinopathy,105,Incremental_Mixed_Bagging,0.6898350824587707,0.032015601587434
diabetic_retinopathy,110,Grouped_Mixed_Bagging,0.6716041979010494,0.0312438726213433
diabetic_retinopathy,110,Incremental_Mixed_Bagging,0.6889430284857572,0.0313882317931358
diabetic_retinopathy,115,Grouped_Mixed_Bagging,0.6846101949025487,0.0230004002537687
diabetic_retinopathy,115,Incremental_Mixed_Bagging,0.6872038980509745,0.0366388430777599
diabetic_retinopathy,120,Grouped_Mixed_Bagging,0.676791604197901,0.0253406135042259
diabetic_retinopathy,120,Incremental_Mixed_Bagging,0.694167916041979,0.0312695414314411
diabetic_retinopathy,125,Grouped_Mixed_Bagging,0.6837256371814092,0.0373910032742151
diabetic_retinopathy,125,Incremental_Mixed_Bagging,0.6924362818590705,0.0250558398470453
diabetic_retinopathy,130,Grouped_Mixed_Bagging,0.6846251874062969,0.0280643503014094
diabetic_retinopathy,130,Incremental_Mixed_Bagging,0.6854647676161919,0.0427468456481169
diabetic_retinopathy,135,Grouped_Mixed_Bagging,0.6819940029985008,0.0338028006976886
diabetic_retinopathy,135,Incremental_Mixed_Bagging,0.6872263868065966,0.038244032584446
diabetic_retinopathy,140,Grouped_Mixed_Bagging,0.6907121439280359,0.0340006871513144
diabetic_retinopathy,140,Incremental_Mixed_Bagging,0.6958995502248875,0.0319118151154873
diabetic_retinopathy,145,Grouped_Mixed_Bagging,0.6767991004497751,0.0373248652863605
diabetic_retinopathy,145,Incremental_Mixed_Bagging,0.6811544227886057,0.0300311197989116
diabetic_retinopathy,150,Grouped_Mixed_Bagging,0.6750749625187407,0.026474713913385
diabetic_retinopathy,150,Incremental_Mixed_Bagging,0.6811244377811094,0.0311860455559889
diabetic_retinopathy,155,Grouped_Mixed_Bagging,0.6724287856071964,0.0312649086215721
diabetic_retinopathy,155,Incremental_Mixed_Bagging,0.694167916041979,0.0428339473346663
diabetic_retinopathy,160,Grouped_Mixed_Bagging,0.6820164917541229,0.0312501399534478
diabetic_retinopathy,160,Incremental_Mixed_Bagging,0.6941829085457272,0.0396572302476497
diabetic_retinopathy,165,Grouped_Mixed_Bagging,0.6820089955022489,0.0293969488782679
diabetic_retinopathy,165,Incremental_Mixed_Bagging,0.6872188905547226,0.0257115307676319
diabetic_retinopathy,170,Grouped_Mixed_Bagging,0.6715742128935532,0.0339023795819091
diabetic_retinopathy,170,Incremental_Mixed_Bagging,0.6889655172413793,0.0370700211759232
diabetic_retinopathy,175,Grouped_Mixed_Bagging,0.6889580209895053,0.0366829536297613
diabetic_retinopathy,175,Incremental_Mixed_Bagging,0.6959070464767616,0.0250458140290233
diabetic_retinopathy,180,Grouped_Mixed_Bagging,0.6750674662668665,0.0306895449032986
diabetic_retinopathy,180,Incremental_Mixed_Bagging,0.6820389805097451,0.0369109907501347
diabetic_retinopathy,185,Grouped_Mixed_Bagging,0.6854722638680659,0.0385591114164409
diabetic_retinopathy,185,Incremental_Mixed_Bagging,0.6898200899550224,0.032429312770365
diabetic_retinopathy,190,Grouped_Mixed_Bagging,0.6863418290854573,0.0201252856283233
diabetic_retinopathy,190,Incremental_Mixed_Bagging,0.6933133433283358,0.0330170501690676
diabetic_retinopathy,195,Grouped_Mixed_Bagging,0.6863343328335831,0.0307760890635901
diabetic_retinopathy,195,Incremental_Mixed_Bagging,0.6880734632683658,0.0360427337902005
diabetic_retinopathy,200,Grouped_Mixed_Bagging,0.6950299850074962,0.029009796342341
diabetic_retinopathy,200,Incremental_Mixed_Bagging,0.6898200899550224,0.0354019581102134
diabetic_retinopathy,205,Grouped_Mixed_Bagging,0.6828635682158921,0.0252760995620492
diabetic_retinopathy,205,Incremental_Mixed_Bagging,0.6976386806596702,0.0396049569845
diabetic_retinopathy,210,Grouped_Mixed_Bagging,0.6715817091454273,0.0355237358846847
diabetic_retinopathy,210,Incremental_Mixed_Bagging,0.6924437781109446,0.0347964065299152
diabetic_retinopathy,215,Grouped_Mixed_Bagging,0.6793778110944528,0.0354040859201002
diabetic_retinopathy,215,Incremental_Mixed_Bagging,0.6889505247376312,0.0315838955506794
diabetic_retinopathy,220,Grouped_Mixed_Bagging,0.6828710644677661,0.0319481708663718
diabetic_retinopathy,220,Incremental_Mixed_Bagging,0.6872113943028486,0.02887656810202
diabetic_retinopathy,225,Grouped_Mixed_Bagging,0.6915592203898051,0.0327236786310321
diabetic_retinopathy,225,Incremental_Mixed_Bagging,0.6976461769115442,0.0380302982480977
diabetic_retinopathy,230,Grouped_Mixed_Bagging,0.6759145427286357,0.0392718715753781
diabetic_retinopathy,230,Incremental_Mixed_Bagging,0.688095952023988,0.0247524375297776
diabetic_retinopathy,235,Grouped_Mixed_Bagging,0.6880659670164917,0.0329365437300749
diabetic_retinopathy,235,Incremental_Mixed_Bagging,0.6924437781109445,0.026897905528198
diabetic_retinopathy,240,Grouped_Mixed_Bagging,0.6906971514242878,0.0285244494228034
diabetic_retinopathy,240,Incremental_Mixed_Bagging,0.6924287856071965,0.0337152672623785
diabetic_retinopathy,245,Grouped_Mixed_Bagging,0.676791604197901,0.0307344132803811
diabetic_retinopathy,245,Incremental_Mixed_Bagging,0.6915742128935533,0.0312555090971873
diabetic_retinopathy,250,Grouped_Mixed_Bagging,0.6767991004497751,0.0286676999429798
diabetic_retinopathy,250,Incremental_Mixed_Bagging,0.69071964017991,0.026711394067931
diabetic_retinopathy,255,Grouped_Mixed_Bagging,0.6941829085457272,0.031644705122514
diabetic_retinopathy,255,Incremental_Mixed_Bagging,0.6941979010494752,0.0274769917599717
diabetic_retinopathy,260,Grouped_Mixed_Bagging,0.6776461769115443,0.030783995171642
diabetic_retinopathy,260,Incremental_Mixed_Bagging,0.688103448275862,0.0362365030056555
diabetic_retinopathy,265,Grouped_Mixed_Bagging,0.6880809595202398,0.0488550799248228
diabetic_retinopathy,265,Incremental_Mixed_Bagging,0.6950374812593703,0.0277447704130283
diabetic_retinopathy,270,Grouped_Mixed_Bagging,0.6793853073463267,0.0290835037151493
diabetic_retinopathy,270,Incremental_Mixed_Bagging,0.7011094452773613,0.0306469660596641
diabetic_retinopathy,275,Grouped_Mixed_Bagging,0.6811319340329836,0.0282824586106047
diabetic_retinopathy,275,Incremental_Mixed_Bagging,0.6924662668665668,0.0380230909529396
diabetic_retinopathy,280,Grouped_Mixed_Bagging,0.6785307346326837,0.0250531671032387
diabetic_retinopathy,280,Incremental_Mixed_Bagging,0.6872413793103448,0.0355927673579974
diabetic_retinopathy,285,Grouped_Mixed_Bagging,0.6776686656671664,0.028555558805709
diabetic_retinopathy,285,Incremental_Mixed_Bagging,0.6924512743628186,0.0286166201153357
diabetic_retinopathy,290,Grouped_Mixed_Bagging,0.6872263868065966,0.0314978830294276
diabetic_retinopathy,290,Incremental_Mixed_Bagging,0.7002548725637181,0.0270157401771656
diabetic_retinopathy,295,Grouped_Mixed_Bagging,0.6889730134932534,0.0329117700389503
diabetic_retinopathy,295,Incremental_Mixed_Bagging,0.6933058470764617,0.0164894085379349
diabetic_retinopathy,300,Grouped_Mixed_Bagging,0.6776536731634183,0.0357650123250274
diabetic_retinopathy,300,Incremental_Mixed_Bagging,0.6846176911544227,0.0353067857392666
bodyfat,5,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,5,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,10,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,10,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,15,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,15,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,20,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,20,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,25,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,25,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,30,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,30,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,35,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,35,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,40,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,40,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,45,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,45,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,50,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,50,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,55,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,55,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,60,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,60,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,65,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,65,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,70,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,70,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,75,Grouped_Mixed_Bagging,0.9961538461538462,0.0121626063852629
bodyfat,75,Incremental_Mixed_Bagging,0.9961538461538462,0.0121626063852629
