weights,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
TD_U,17,288,10,8,0.813360413128732,0.798333333333333,0.12372324914724
TD_U,17,288,12,8,0.81405837384386,0.793716970052848,0.122681923178377
TD_U,17,288,14,8,0.812657340685879,0.794480328831474,0.123632984509464
TD_U,17,288,16,8,0.814397030576497,0.795180722891566,0.122606050259212
TD_U,17,288,18,8,0.813400217168067,0.79602466236054,0.122806323296106
TD_U,17,288,2,8,0.814630389874848,0.794159544159544,0.123456532843093
TD_U,17,288,20,8,0.814426592892685,0.792959483264827,0.123186421357974
TD_U,17,288,4,8,0.814902273461916,0.795180722891566,0.121815969288624
TD_U,17,288,6,8,0.813117695157303,0.792971227246036,0.123733185517346
TD_U,17,288,8,8,0.813836175979087,0.796776277157957,0.123363937266365
TD_U,18,53,10,1,0.807840652716088,0.776,0.12498398233939
TD_U,18,53,12,1,0.80948212102969,0.79602466236054,0.126115724156518
TD_U,18,53,14,1,0.807040436941217,0.782408049965302,0.124347663377564
TD_U,18,53,16,1,0.806188573353954,0.780135322692575,0.125412016775753
TD_U,18,53,18,1,0.809083962947343,0.778809523809524,0.124549446882686
TD_U,18,53,2,1,0.812879474053523,0.797576914179968,0.12370212104858
TD_U,18,53,20,1,0.807474847361588,0.793939393939394,0.124985485333717
TD_U,18,53,4,1,0.81015854217958,0.785455702058755,0.124892851468171
TD_U,18,53,6,1,0.809010244791134,0.793095238095238,0.125019322898955
TD_U,18,53,8,1,0.808747488903658,0.792771084337349,0.125482922942479
TD_U,18,89,10,2,0.809143023402385,0.79017094017094,0.127898879475595
TD_U,18,89,12,2,0.810895506861349,0.790651790957134,0.125290571770267
TD_U,18,89,14,2,0.81190709659535,0.786965070552857,0.124296757091601
TD_U,18,89,16,2,0.810663798144594,0.794301994301994,0.124944285895772
TD_U,18,89,18,2,0.809220890959436,0.793975903614458,0.126512651533107
TD_U,18,89,2,2,0.813438569213756,0.793722842043453,0.123806414308637
TD_U,18,89,20,2,0.811054017520642,0.791566265060241,0.123575168171428
TD_U,18,89,4,2,0.812997247719065,0.792178508514386,0.123800465556815
TD_U,18,89,6,2,0.812801908162045,0.79001272264631,0.124281588764927
TD_U,18,89,8,2,0.810781890507672,0.793777469349988,0.126449960331734
TD_U,18,161,10,4,0.814798223238654,0.8,0.122784619619889
TD_U,18,161,12,4,0.812400185594901,0.796,0.124551595975091
TD_U,18,161,14,4,0.811615268918145,0.797578347578348,0.125442270537488
TD_U,18,161,16,4,0.811087144232435,0.793711098062243,0.12657126776213
TD_U,18,161,18,4,0.812818337953899,0.796776277157957,0.124538434918866
TD_U,18,161,2,4,0.812863323932558,0.793711098062243,0.123008642474836
TD_U,18,161,20,4,0.811641730685791,0.794480328831474,0.124123345670968
TD_U,18,161,4,4,0.813486995718592,0.79982971227246,0.125222881815862
TD_U,18,161,6,4,0.813978840790085,0.794017094017094,0.123376864792213
TD_U,18,161,8,4,0.813892107466397,0.8,0.122323271759072
TD_U,18,233,10,6,0.813236761515632,0.794159544159544,0.123451980699382
TD_U,18,233,12,6,0.813197241452306,0.795180722891566,0.124216292768632
TD_U,18,233,14,6,0.811798106816179,0.794492072812684,0.124610915520676
TD_U,18,233,16,6,0.812860836466982,0.795180722891566,0.123895701315924
TD_U,18,233,18,6,0.811598561523411,0.793975903614458,0.123626749167927
TD_U,18,233,2,6,0.813214600236564,0.792196124486201,0.122994523615264
TD_U,18,233,20,6,0.812453540787312,0.793975903614458,0.124716616088516
TD_U,18,233,4,6,0.813925352339676,0.795249559600705,0.123036755362933
TD_U,18,233,6,6,0.812869582296367,0.796385542168675,0.123665937069226
TD_U,18,233,8,6,0.812195630805589,0.797863247863248,0.124822518472805
TD_U,18,305,10,8,0.813272928503716,0.798095238095238,0.123863817857303
TD_U,18,305,12,8,0.815166061788067,0.796012918379331,0.12164603296423
TD_U,18,305,14,8,0.812897781193453,0.796018790369935,0.123720619012814
TD_U,18,305,16,8,0.814951620187743,0.797863247863248,0.122102183274483
TD_U,18,305,18,8,0.813338153181061,0.796788021139166,0.123086544339523
TD_U,18,305,2,8,0.814054131428445,0.79045584045584,0.123959640467685
TD_U,18,305,20,8,0.813966902502398,0.792959483264827,0.123385206915616
TD_U,18,305,4,8,0.814411013798701,0.795180722891566,0.121636103961614
TD_U,18,305,6,8,0.812990799272583,0.791444509688785,0.124176393329758
TD_U,18,305,8,8,0.813793597580646,0.794540828128614,0.123383849811651
TD_U,19,56,10,1,0.807634869133681,0.78961038961039,0.125341894766782
TD_U,19,56,12,1,0.808672766449866,0.796782149148561,0.126981383063909
TD_U,19,56,14,1,0.807016308887464,0.77987012987013,0.123915641094972
TD_U,19,56,16,1,0.807285095549888,0.780123756650474,0.124692102551903
TD_U,19,56,18,1,0.809408573874285,0.785473051121906,0.124548306786841
TD_U,19,56,2,1,0.812047424083451,0.793794818413139,0.124032845208427
TD_U,19,56,20,1,0.807781715971492,0.786467236467237,0.125784190567246
TD_U,19,56,4,1,0.808917858015851,0.785449919037705,0.125468685616718
TD_U,19,56,6,1,0.809308267600009,0.786467236467236,0.125122838529353
TD_U,19,56,8,1,0.807970946580622,0.792771084337349,0.125613056685544
TD_U,19,94,10,2,0.808642629518541,0.79002849002849,0.127420388702163
TD_U,19,94,12,2,0.811624564412413,0.793705226071638,0.124461367923492
TD_U,19,94,14,2,0.811908905708197,0.788480222068008,0.124352564957017
TD_U,19,94,16,2,0.80955908568574,0.792268100855887,0.125045902247172
TD_U,19,94,18,2,0.809916368603253,0.796385542168675,0.125653841889335
TD_U,19,94,2,2,0.813598736830558,0.793095238095238,0.123739596557152
TD_U,19,94,20,2,0.811614719095647,0.791510525098311,0.124065180956026
TD_U,19,94,4,2,0.811939851160533,0.793722943722944,0.12433787245128
TD_U,19,94,6,2,0.812335763950934,0.79001272264631,0.124385918880783
TD_U,19,94,8,2,0.81139262663864,0.8,0.126242196227082
TD_U,19,170,10,4,0.814944276205854,0.795180722891566,0.122650289128364
TD_U,19,170,12,4,0.812920062049172,0.792953611274222,0.124304912177837
TD_U,19,170,14,4,0.811602888767886,0.798314738696418,0.125576177212384
TD_U,19,170,16,4,0.811568232586608,0.794474456840869,0.125962348302243
TD_U,19,170,18,4,0.812898699830943,0.794372294372294,0.124218763779307
TD_U,19,170,2,4,0.812829572412394,0.793975903614458,0.123417317812082
TD_U,19,170,20,4,0.81218186896637,0.794159544159544,0.123774055936274
TD_U,19,170,4,4,0.813519141514716,0.798095238095238,0.124879499442743
TD_U,19,170,6,4,0.81383581619317,0.794159544159544,0.123316911024009
TD_U,19,170,8,4,0.813581735830983,0.798795180722892,0.123408712172022
TD_U,19,246,10,6,0.812204312930634,0.796385542168675,0.123880662992555
TD_U,19,246,12,6,0.8131538824788,0.795180722891566,0.124530870899553
TD_U,19,246,14,6,0.812060516498161,0.792959483264827,0.124900983220027
TD_U,19,246,16,6,0.813723858767549,0.795180722891566,0.123133084290855
TD_U,19,246,18,6,0.812176173783754,0.795180722891566,0.123732851952222
TD_U,19,246,2,6,0.812995298080362,0.793722842043453,0.122905683624458
TD_U,19,246,20,6,0.812653963216455,0.796385542168675,0.12474481522408
TD_U,19,246,4,6,0.813624573358241,0.795180722891566,0.123274560051896
TD_U,19,246,6,6,0.812712447523656,0.793975903614458,0.123516223288123
TD_U,19,246,8,6,0.812794153911251,0.797863247863248,0.124184452176787
TD_U,20,59,10,1,0.80688442914391,0.782905982905983,0.125301578107689
TD_U,20,59,12,1,0.808473661409198,0.792953611274222,0.125851800969999
TD_U,20,59,14,1,0.806112201728751,0.786752136752137,0.125275024994831
TD_U,20,59,16,1,0.807512707678748,0.779360397871848,0.124488966188019
TD_U,20,59,18,1,0.809458050138884,0.780927596576452,0.124397675074464
TD_U,20,59,2,1,0.811097252932042,0.793025676613463,0.124455224718601
TD_U,20,59,20,1,0.807958993083438,0.786609686609687,0.126462590365445
TD_U,20,59,4,1,0.80927334514048,0.794462712859659,0.126169199913327
TD_U,20,59,6,1,0.809858252379106,0.786324786324786,0.125569916698331
TD_U,20,59,8,1,0.808666820762388,0.792771084337349,0.125646911270831
TD_U,20,99,10,2,0.808425701667741,0.79017094017094,0.127793930178199
TD_U,20,99,12,2,0.810863693910328,0.791566265060241,0.125384053089704
TD_U,20,99,14,2,0.811724010448241,0.786970853573907,0.124024277832224
TD_U,20,99,16,2,0.809367081326444,0.79530418690724,0.12554323086487
TD_U,20,99,18,2,0.810222268660406,0.793975903614458,0.12468118331936
TD_U,20,99,2,2,0.813565363292707,0.797863247863248,0.123789885437836
TD_U,20,99,20,2,0.811496602190766,0.793019893592413,0.124389194883445
TD_U,20,99,4,2,0.811589930614742,0.790361445783133,0.124626658228766
TD_U,20,99,6,2,0.811252933284016,0.793043025676613,0.125277343729345
TD_U,20,99,8,2,0.811987765776454,0.791504742077261,0.125008426345912
TD_U,20,179,10,4,0.814538211263447,0.792941867293012,0.122709381977627
TD_U,20,179,12,4,0.81236962285694,0.796,0.124729408583197
TD_U,20,179,14,4,0.812011631610472,0.798095238095238,0.125291423801349
TD_U,20,179,16,4,0.811345418265516,0.79045584045584,0.12555560475904
TD_U,20,179,18,4,0.813167850901224,0.796776277157957,0.123877637086569
TD_U,20,179,2,4,0.81271010475015,0.797590361445783,0.123593532463235
TD_U,20,179,20,4,0.811519657229023,0.794159544159544,0.125011362309694
TD_U,20,179,4,4,0.814357838701774,0.796758661186142,0.124464184060353
TD_U,20,179,6,4,0.813672639648239,0.794492072812684,0.123292619683305
TD_U,20,179,8,4,0.812913875473144,0.796385542168675,0.123891847513994
TD_U,20,259,10,6,0.81213239504686,0.795180722891566,0.124203747872838
TD_U,20,259,12,6,0.813032359195307,0.793975903614458,0.124666308868047
TD_U,20,259,14,6,0.812640403603968,0.797539635936583,0.124690834893494
TD_U,20,259,16,6,0.8134082170436,0.796813555401342,0.123731102002937
TD_U,20,259,18,6,0.812626361650918,0.795249559600705,0.124154418462213
TD_U,20,259,2,6,0.813694004179285,0.793722842043453,0.122556251787348
TD_U,20,259,20,6,0.812322318191831,0.796385542168675,0.124621644767057
TD_U,20,259,4,6,0.81358035444331,0.796385542168675,0.123186442091811
TD_U,20,259,6,6,0.813385289274351,0.797590361445783,0.123253738577679
TD_U,20,259,8,6,0.813498921356577,0.799832292389544,0.123534092025713
TD_U,21,62,10,1,0.807593526388126,0.775498575498575,0.124906279230149
TD_U,21,62,12,1,0.8082722331274,0.794492072812684,0.125952875925306
TD_U,21,62,14,1,0.807218947148109,0.789156626506024,0.124343877186107
TD_U,21,62,16,1,0.808514753828045,0.784669211195929,0.12443513251882
TD_U,21,62,18,1,0.809458097846732,0.786894586894587,0.12499839106412
TD_U,21,62,2,1,0.811412431095778,0.793025676613463,0.124382730535572
TD_U,21,62,20,1,0.808568795526755,0.793939393939394,0.126097342025372
TD_U,21,62,4,1,0.810361010363943,0.793333333333333,0.124385387686595
TD_U,21,62,6,1,0.810117600022535,0.793732193732194,0.125145700689038
TD_U,21,62,8,1,0.809173923617489,0.793809523809524,0.124843137719942
TD_U,21,104,10,2,0.809457367873187,0.795180722891566,0.126837289001305
TD_U,21,104,12,2,0.810826687818306,0.792268100855887,0.124857992854081
TD_U,21,104,14,2,0.81276107339048,0.787722646310433,0.123532295095098
TD_U,21,104,16,2,0.810343925499222,0.793789035392089,0.124767941823325
TD_U,21,104,18,2,0.809852520138002,0.795180722891566,0.1253934787358
TD_U,21,104,2,2,0.813640540046674,0.79529840388619,0.122991691258962
TD_U,21,104,20,2,0.81020965706947,0.788480222068008,0.124540142477131
TD_U,21,104,4,2,0.812963201397278,0.794155844155844,0.123937377996465
TD_U,21,104,6,2,0.812863884277285,0.797582697201018,0.124230541805222
TD_U,21,104,8,2,0.811093964892566,0.791510525098311,0.125907079235663
TD_U,21,188,10,4,0.814357228397122,0.794468584850264,0.122816668057254
TD_U,21,188,12,4,0.812448382325197,0.792947739283617,0.124599256031641
TD_U,21,188,14,4,0.812407995582646,0.79984145625367,0.125212765763374
TD_U,21,188,16,4,0.811925406007945,0.79045584045584,0.124817584823476
TD_U,21,188,18,4,0.812898433647253,0.796776277157957,0.124666246596319
TD_U,21,188,2,4,0.812530706572483,0.797590361445783,0.123621608390105
TD_U,21,188,20,4,0.811591660523728,0.792953611274222,0.125871832834825
TD_U,21,188,4,4,0.813479075464458,0.79906048150323,0.125006948117825
TD_U,21,188,6,4,0.814124712488637,0.794159544159544,0.123140868923788
TD_U,21,188,8,4,0.814025418472529,0.798795180722892,0.123339954035053
TD_U,21,272,10,6,0.812342328768739,0.793975903614458,0.12405416501435
TD_U,21,272,12,6,0.812900807839694,0.794486200822079,0.1247690199406
TD_U,21,272,14,6,0.813025259366571,0.793333333333333,0.123443294137829
TD_U,21,272,16,6,0.813204984810202,0.797533763945978,0.123738581558699
TD_U,21,272,18,6,0.81238411350168,0.797545507927187,0.124024439105305
TD_U,21,272,2,6,0.813084240239357,0.793333333333333,0.123154265484156
TD_U,21,272,20,6,0.812625232365389,0.8,0.124381794187678
TD_U,21,272,4,6,0.81326017424599,0.795180722891566,0.123400295703745
TD_U,21,272,6,6,0.813649020893803,0.796385542168675,0.122877329139281
TD_U,21,272,8,6,0.813570332953706,0.798308866705813,0.123737509807883
TD_U,22,65,10,1,0.80731476498449,0.783809523809524,0.124638088116908
TD_U,22,65,12,1,0.807591366854033,0.788095238095238,0.125633322302718
TD_U,22,65,14,1,0.807113064036296,0.787716863289382,0.124870699440684
TD_U,22,65,16,1,0.808114001087119,0.786941938468656,0.12462676988035
TD_U,22,65,18,1,0.809821724309733,0.784047619047619,0.124684256735618
TD_U,22,65,2,1,0.812071282671698,0.793975903614458,0.124231640605983
TD_U,22,65,20,1,0.808221278888356,0.798333333333333,0.125758368013557
TD_U,22,65,4,1,0.809906077005775,0.790752949340736,0.124729304786118
TD_U,22,65,6,1,0.810402231139867,0.791504742077261,0.124173958211163
TD_U,22,65,8,1,0.809106927230387,0.793571428571428,0.125101408961169
TD_U,22,109,10,2,0.810607114025431,0.79017094017094,0.125774846791118
TD_U,22,109,12,2,0.811539458722579,0.790752949340736,0.125057826254063
TD_U,22,109,14,2,0.812215020217536,0.794159544159544,0.12395094984446
TD_U,22,109,16,2,0.810062954759765,0.793031459634513,0.124201569993573
TD_U,22,109,18,2,0.809917538347216,0.795180722891566,0.125521937238111
TD_U,22,109,2,2,0.813325355959626,0.793333333333333,0.123988498247332
TD_U,22,109,20,2,0.809933424709558,0.789237797825584,0.125068000314623
TD_U,22,109,4,2,0.812721336500967,0.794155844155844,0.124100790385844
TD_U,22,109,6,2,0.812815508895529,0.793794818413139,0.124388171865314
TD_U,22,109,8,2,0.810838829644307,0.793333333333333,0.12597510405395
TD_U,22,197,10,4,0.814150252082167,0.793975903614458,0.122448906906878
TD_U,22,197,12,4,0.813023335328763,0.792184380504991,0.124046481505129
TD_U,22,197,14,4,0.81262950021835,0.797545507927187,0.125165366470492
TD_U,22,197,16,4,0.811848423927781,0.790361445783133,0.125298964764431
TD_U,22,197,18,4,0.812425146012681,0.798005698005698,0.125229213501123
TD_U,22,197,2,4,0.813439016801772,0.797590361445783,0.123048996067913
TD_U,22,197,20,4,0.812326361702654,0.794159544159544,0.125118812521803
TD_U,22,197,4,4,0.813293836997699,0.798095238095238,0.125353867589006
TD_U,22,197,6,4,0.81391710734086,0.797582697201018,0.1229635837128
TD_U,22,197,8,4,0.814429829859592,0.796385542168675,0.12252186093832
TD_U,22,285,10,6,0.812481046219152,0.793975903614458,0.124268230411922
TD_U,22,285,12,6,0.813545254365555,0.793975903614458,0.123825664872879
TD_U,22,285,14,6,0.812883528942741,0.795249559600705,0.123636840838875
TD_U,22,285,16,6,0.81266692619604,0.797576914179968,0.123621192059197
TD_U,22,285,18,6,0.812474422452999,0.798308866705813,0.124206745928065
TD_U,22,285,2,6,0.813808638287335,0.793333333333333,0.122937470498813
TD_U,22,285,20,6,0.812521042554302,0.8,0.124070375579617
TD_U,22,285,4,6,0.814136884008224,0.796385542168675,0.122496086117307
TD_U,22,285,6,6,0.813464643354012,0.797551379917792,0.122686439721718
TD_U,22,285,8,6,0.813016920322312,0.797545507927187,0.12384877751125
TD_U,23,68,10,1,0.806846557368359,0.788809523809524,0.12584297684941
TD_U,23,68,12,1,0.80874962136095,0.788095238095238,0.126204146936441
TD_U,23,68,14,1,0.806697094150973,0.786746987951807,0.125029289950278
TD_U,23,68,16,1,0.808531781946302,0.785432569974555,0.124688145759183
TD_U,23,68,18,1,0.808845587892278,0.781662040249827,0.124970259118934
TD_U,23,68,2,1,0.811937651344412,0.793939393939394,0.124347620221104
TD_U,23,68,20,1,0.808782023579975,0.79031339031339,0.126025380084361
TD_U,23,68,4,1,0.810454389994653,0.793722943722944,0.124873957068788
TD_U,23,68,6,1,0.810366805451625,0.795180722891566,0.124555152741439
TD_U,23,68,8,1,0.807867466131415,0.793716970052848,0.126546258429592
TD_U,23,114,10,2,0.810692260624727,0.790764515382836,0.126537239808731
TD_U,23,114,12,2,0.810760264063581,0.790758732361786,0.12546882998089
TD_U,23,114,14,2,0.811777637714649,0.79045584045584,0.125224593782772
TD_U,23,114,16,2,0.8098982086055,0.798005698005698,0.125189443307335
TD_U,23,114,18,2,0.81078831671193,0.793874643874644,0.125082073725283
TD_U,23,114,2,2,0.814048370786618,0.798095238095238,0.123258578865906
TD_U,23,114,20,2,0.809740920180796,0.786947721489706,0.124935363763286
TD_U,23,114,4,2,0.813388046696935,0.794372294372294,0.122880127138414
TD_U,23,114,6,2,0.81241761621539,0.794372294372294,0.124414745989249
TD_U,23,114,8,2,0.810965705329881,0.795237815619495,0.126158317950181
TD_U,23,206,10,4,0.814750765372508,0.793732193732194,0.122005400175066
TD_U,23,206,12,4,0.81246472618497,0.793333333333333,0.123951536827787
TD_U,23,206,14,4,0.812584676059312,0.796385542168675,0.125125677447405
TD_U,23,206,16,4,0.812099238986885,0.791566265060241,0.125365431932721
TD_U,23,206,18,4,0.812358668518671,0.798308866705813,0.124988374455589
TD_U,23,206,2,4,0.812630450852359,0.797590361445783,0.123462525628473
TD_U,23,206,20,4,0.811411957643134,0.794159544159544,0.125463905432353
TD_U,23,206,4,4,0.813357247691261,0.796770405167352,0.124590642363259
TD_U,23,206,6,4,0.814139936091246,0.794159544159544,0.123337134792813
TD_U,23,206,8,4,0.814208706240439,0.797578347578348,0.121817861648599
TD_U,23,298,10,6,0.812874851072869,0.796385542168675,0.124030280956294
TD_U,23,298,12,6,0.813067237532991,0.793975903614458,0.124527259374123
TD_U,23,298,14,6,0.812883814869012,0.795180722891566,0.123625274324245
TD_U,23,298,16,6,0.812915552876799,0.79529840388619,0.124090462235665
TD_U,23,298,18,6,0.812978399624059,0.797590361445783,0.123799309826971
TD_U,23,298,2,6,0.813673657846844,0.794492072812684,0.123152900247051
TD_U,23,298,20,6,0.812667309715965,0.798005698005698,0.124291827124442
TD_U,23,298,4,6,0.814345763217233,0.796385542168675,0.122679326082821
TD_U,23,298,6,6,0.813452134092579,0.795180722891566,0.122836950188513
TD_U,23,298,8,6,0.812680945592659,0.797539635936583,0.124344606810663
TD_U,24,71,10,1,0.80733010182011,0.788961038961039,0.125571162200456
TD_U,24,71,12,1,0.809176066872832,0.793716970052848,0.125690939189654
TD_U,24,71,14,1,0.806958387379582,0.787734212352533,0.124896382841227
TD_U,24,71,16,1,0.807147527623009,0.785064935064935,0.125329907718268
TD_U,24,71,18,1,0.810119355251801,0.780904464492251,0.123917162484117
TD_U,24,71,2,1,0.812222559692187,0.795180722891566,0.124411042271808
TD_U,24,71,20,1,0.808701140738131,0.787734212352533,0.125819426519211
TD_U,24,71,4,1,0.8112595426575,0.795180722891566,0.124863645929723
TD_U,24,71,6,1,0.810428761853467,0.796776277157957,0.124565627823798
TD_U,24,71,8,1,0.808382260628798,0.789900176159718,0.12625389290243
TD_U,24,119,10,2,0.810440809350061,0.794017094017094,0.125727822543907
TD_U,24,119,12,2,0.811083308289433,0.793031459634513,0.125141089061097
TD_U,24,119,14,2,0.812228315155668,0.789232014804534,0.125464113457559
TD_U,24,119,16,2,0.810586313907522,0.794301994301994,0.124986648949896
TD_U,24,119,18,2,0.811153973587342,0.793975903614458,0.12478820061397
TD_U,24,119,2,2,0.813793654159021,0.793975903614458,0.12364203016629
TD_U,24,119,20,2,0.809663984270225,0.786953504510756,0.125149236209492
TD_U,24,119,4,2,0.813431417086615,0.793711098062243,0.123016472318705
TD_U,24,119,6,2,0.812365837060422,0.794558177191765,0.124450445853423
TD_U,24,119,8,2,0.811233064317264,0.792947739283617,0.125639573000086
TD_U,24,215,10,4,0.814341899521305,0.795180722891566,0.122802605117323
TD_U,24,215,12,4,0.812731174840561,0.793333333333333,0.124361764791747
TD_U,24,215,14,4,0.812058455812214,0.797590361445783,0.125449899723736
TD_U,24,215,16,4,0.812394704567365,0.791566265060241,0.125732400499824
TD_U,24,215,18,4,0.81286551509575,0.796,0.124839886855441
TD_U,24,215,2,4,0.812893203184626,0.792771084337349,0.123295901735767
TD_U,24,215,20,4,0.811590535684695,0.794159544159544,0.125981479417566
TD_U,24,215,4,4,0.813279381184857,0.793333333333333,0.124336946947476
TD_U,24,215,6,4,0.813844427261737,0.794552394170715,0.123230574911002
TD_U,24,215,8,4,0.813652972316219,0.797590361445783,0.122943833383075
TD_U,24,311,10,6,0.813099916246813,0.793975903614458,0.124004254248457
TD_U,24,311,12,6,0.813016077584076,0.793095238095238,0.124776909772266
TD_U,24,311,14,6,0.813257345496863,0.795180722891566,0.123309228490534
TD_U,24,311,16,6,0.813251270986216,0.794552394170715,0.123772846851347
TD_U,24,311,18,6,0.813259074233586,0.796782149148561,0.123778170785982
TD_U,24,311,2,6,0.814064537190157,0.793728714034058,0.12301262178997
TD_U,24,311,20,6,0.812924270267049,0.798333333333333,0.124665342364389
TD_U,24,311,4,6,0.814359811960144,0.795180722891566,0.12250443310073
TD_U,24,311,6,6,0.812979367305988,0.795180722891566,0.122560372091767
TD_U,24,311,8,6,0.813245979538455,0.799072225484439,0.124123860684175
TD_U,25,74,10,1,0.807668533888284,0.789177489177489,0.125655216623929
TD_U,25,74,12,1,0.808551068754218,0.793711098062243,0.126050942249006
TD_U,25,74,14,1,0.807116106160156,0.786970853573907,0.124522120879852
TD_U,25,74,16,1,0.808185321209904,0.775541125541126,0.124388806575899
TD_U,25,74,18,1,0.809894437916683,0.781656257228776,0.124872205663502
TD_U,25,74,2,1,0.811870817625352,0.79602466236054,0.12483194520432
TD_U,25,74,20,1,0.809991960700535,0.788571428571429,0.124825465482999
TD_U,25,74,4,1,0.811129775964827,0.792178508514386,0.125469438522933
TD_U,25,74,6,1,0.810922311696816,0.796012918379331,0.124637565586712
TD_U,25,74,8,1,0.808823066306532,0.793333333333333,0.126435016257986
TD_U,25,124,10,2,0.81081404914152,0.79017094017094,0.12504346688407
TD_U,25,124,12,2,0.810985793533111,0.793716970052848,0.125240751150502
TD_U,25,124,14,2,0.812227547715406,0.794159544159544,0.125152733153127
TD_U,25,124,16,2,0.810554962182843,0.794486200822079,0.124782435742381
TD_U,25,124,18,2,0.810660239731682,0.792771084337349,0.124838785947316
TD_U,25,124,2,2,0.813937752920212,0.794159544159544,0.123106871657601
TD_U,25,124,20,2,0.808548234412117,0.786467236467237,0.125090543375558
TD_U,25,124,4,2,0.813038674254947,0.794017094017094,0.123798339039937
TD_U,25,124,6,2,0.812744347078233,0.794017094017094,0.124271985835363
TD_U,25,124,8,2,0.811649598775552,0.794480328831474,0.125235182160092
TD_U,25,224,10,4,0.815167493120292,0.796385542168675,0.122517479735104
TD_U,25,224,12,4,0.813069668137019,0.792,0.124450102976277
TD_U,25,224,14,4,0.812211547495569,0.798308866705813,0.125459268530179
TD_U,25,224,16,4,0.812650561730679,0.792273883876937,0.125342142082533
TD_U,25,224,18,4,0.812198741470528,0.792,0.124380727079912
TD_U,25,224,2,4,0.812304660807522,0.794301994301994,0.124310788436157
TD_U,25,224,20,4,0.811281526710472,0.793711098062243,0.125580262256795
TD_U,25,224,4,4,0.813190338243468,0.796764533176747,0.123817358727701
TD_U,25,224,6,4,0.81349183687079,0.793025676613463,0.12325023775468
TD_U,25,224,8,4,0.813798442260347,0.799092065695119,0.122402635701298
TD_U,26,77,10,1,0.807874686515789,0.792273883876937,0.125641662457636
TD_U,26,77,12,1,0.808042543798591,0.79906048150323,0.126605453923859
TD_U,26,77,14,1,0.807425000457068,0.786746987951807,0.124483579730129
TD_U,26,77,16,1,0.807620644884039,0.786947721489706,0.125198101570026
TD_U,26,77,18,1,0.809344446643224,0.779047619047619,0.125185864021552
TD_U,26,77,2,1,0.812225151119967,0.796385542168675,0.125282467347071
TD_U,26,77,20,1,0.810103241380313,0.793333333333333,0.124288896635374
TD_U,26,77,4,1,0.812013329705637,0.796,0.125266077413678
TD_U,26,77,6,1,0.809906967897245,0.794546611149665,0.125895578287438
TD_U,26,77,8,1,0.808710450054375,0.793571428571429,0.126758860028459
TD_U,26,129,10,2,0.810056358806166,0.788486005089059,0.12569780303217
TD_U,26,129,12,2,0.810755390910442,0.794017094017094,0.125346996189299
TD_U,26,129,14,2,0.811691687021201,0.794017094017094,0.12607624664439
TD_U,26,129,16,2,0.809974177612263,0.794301994301994,0.125452733747088
TD_U,26,129,18,2,0.811190386720052,0.794552394170715,0.125255239342443
TD_U,26,129,2,2,0.813893756939976,0.793095238095238,0.123137158117342
TD_U,26,129,20,2,0.809279749586563,0.79017094017094,0.124402564988781
TD_U,26,129,4,2,0.812957412570132,0.791566265060241,0.123610172841825
TD_U,26,129,6,2,0.812471118577239,0.791432765707575,0.124471494022314
TD_U,26,129,8,2,0.811422978334772,0.793716970052848,0.125071732403807
TD_U,26,233,10,4,0.815118734817996,0.795180722891566,0.122737493113601
TD_U,26,233,12,4,0.813249195764772,0.792184380504991,0.123615090127285
TD_U,26,233,14,4,0.812579955968663,0.800598943041691,0.124808011241962
TD_U,26,233,16,4,0.812521804607611,0.791566265060241,0.125114085251715
TD_U,26,233,18,4,0.81215314529944,0.799835584263065,0.125046653360794
TD_U,26,233,2,4,0.813074833468099,0.794301994301994,0.123351065302809
TD_U,26,233,20,4,0.811542151453392,0.794159544159544,0.125341813966249
TD_U,26,233,4,4,0.813802669170966,0.798005698005698,0.123285680370987
TD_U,26,233,6,4,0.813138398780901,0.791566265060241,0.123189680854763
TD_U,26,233,8,4,0.813250698027592,0.801204819277108,0.123552384760641
TD_U,27,80,10,1,0.80799910831638,0.790747166319685,0.125396283870936
TD_U,27,80,12,1,0.809378915975524,0.793095238095238,0.125406967156803
TD_U,27,80,14,1,0.807946743682682,0.786219060837381,0.124946496859639
TD_U,27,80,16,1,0.808477472775596,0.786947721489706,0.124140988980199
TD_U,27,80,18,1,0.80984149806348,0.784848484848485,0.12460763078312
TD_U,27,80,2,1,0.812581628983503,0.797863247863248,0.124502117007211
TD_U,27,80,20,1,0.809567362464711,0.788571428571429,0.124330724521963
TD_U,27,80,4,1,0.812267873559531,0.796055979643766,0.124974589236712
TD_U,27,80,6,1,0.811095383268522,0.79530418690724,0.125261846066182
TD_U,27,80,8,1,0.808178596980772,0.792771084337349,0.127252684857206
TD_U,27,134,10,2,0.809517087006157,0.793874643874644,0.125794975360599
TD_U,27,134,12,2,0.81158133151115,0.793711098062243,0.124866270536234
TD_U,27,134,14,2,0.811853884891397,0.796385542168675,0.12572957279132
TD_U,27,134,16,2,0.810007442825858,0.796782149148561,0.12565768814768
TD_U,27,134,18,2,0.811106068011088,0.797539635936583,0.124950282288889
TD_U,27,134,2,2,0.81354483816936,0.797857142857143,0.123187507840961
TD_U,27,134,20,2,0.810371160415451,0.79017094017094,0.124233526362361
TD_U,27,134,4,2,0.81411743018933,0.801424501424502,0.123130747568429
