,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
2437,36,179,16,2,0.8139638626624965,0.7983333333333333,0.12101860485769107
2438,36,179,18,2,0.8142393218708351,0.7975903614457831,0.1207178542230176
2439,36,179,20,2,0.8140615018915046,0.7967762771579565,0.12085182192659998
2440,37,110,2,1,0.8137249768382728,0.7975903614457831,0.12033069314293235
2441,37,110,4,1,0.8136213591425762,0.7987951807228916,0.12121461241185162
2442,37,110,6,1,0.8133895643806357,0.799078097475044,0.12096657382992204
2443,37,110,8,1,0.8126843945321826,0.7975396359365825,0.12065369084477377
2444,37,110,10,1,0.8119336843192648,0.7975455079271873,0.12124180953209927
2445,37,110,12,1,0.8114412067736336,0.7967821491485614,0.1215163774007058
2446,37,110,14,1,0.811627563100779,0.7952554315913095,0.12145006465410182
2447,37,110,16,1,0.8113429779415068,0.7953041869072404,0.12114141592270679
2448,37,110,18,1,0.8121121415861363,0.7960675456858664,0.12079004923260653
2449,37,110,20,1,0.8110766876297094,0.7952554315913095,0.12119620829888465
2450,37,184,2,2,0.8146828935768032,0.7977207977207976,0.12105371777906929
2451,37,184,4,2,0.8143963802735433,0.7977207977207976,0.1208891451640515
2452,37,184,6,2,0.8147122710252965,0.7987012987012987,0.12051865349118587
2453,37,184,8,2,0.8141942753996431,0.7968135554013417,0.12100391993490574
2454,37,184,10,2,0.8139535191812524,0.7952984038861901,0.12085493187482588
2455,37,184,12,2,0.8140350482892712,0.7960187903699354,0.12119392569989518
2456,37,184,14,2,0.8142570328145403,0.7960501966227157,0.1210701446835143
2457,37,184,16,2,0.8138258258611785,0.7975942632431182,0.12099816392314885
2458,37,184,18,2,0.8141716235364822,0.7975903614457831,0.12087436264090472
2459,37,184,20,2,0.8138144471647653,0.7975337639459777,0.12102655292021824
2460,38,113,2,1,0.8137256952848725,0.7968251214434421,0.12047476507074423
2461,38,113,4,1,0.8134246965775419,0.7990663534938344,0.12120348960055931
2462,38,113,6,1,0.8132764681144794,0.7975826972010178,0.12075616023772022
2463,38,113,8,1,0.8128610398060531,0.7975537820957668,0.12061532263641277
2464,38,113,10,1,0.8122011658591126,0.7975783475783476,0.12102961159002838
2465,38,113,12,1,0.8114158798104221,0.7974358974358975,0.1214563523832642
2466,38,113,14,1,0.8116006753655526,0.7960444136016654,0.12135118789213307
2467,38,113,16,1,0.8114875390467418,0.79529262086514,0.1210164662485289
2468,38,113,18,1,0.8119290632590295,0.7975783475783476,0.12091302984282655
2469,38,113,20,1,0.8112592815623555,0.7963855421686746,0.12135546674854479
2470,38,189,2,2,0.8146928068135313,0.7985714285714286,0.12100354975232512
2471,38,189,4,2,0.8144237512454476,0.7968482535276429,0.12081984427997376
2472,38,189,6,2,0.8147388573501397,0.7975903614457831,0.12037227611818657
2473,38,189,8,2,0.8143566662875297,0.7975826972010178,0.12079973499206628
2474,38,189,10,2,0.8140640552574252,0.7975769141799676,0.12071956704152692
2475,38,189,12,2,0.8142665408033933,0.7974358974358975,0.1210221289617016
2476,38,189,14,2,0.814202296348705,0.7967880211391661,0.12120213786797744
2477,38,189,16,2,0.8139564814894825,0.7980952380952381,0.12101244782759993
2478,38,189,18,2,0.8142016750120095,0.7980952380952381,0.12086040243306297
2479,38,189,20,2,0.8139649748765992,0.7975455079271873,0.12102682976691356
2480,39,116,2,1,0.8137835340869498,0.7975903614457831,0.12046191589600869
2481,39,116,4,1,0.813672192699148,0.7989177489177489,0.12109887499855088
2482,39,116,6,1,0.8132534408726938,0.7978632478632479,0.12091327384528124
2483,39,116,8,1,0.8128429929845482,0.7960733287069165,0.12060950941369088
2484,39,116,10,1,0.8120655105838323,0.7976190476190477,0.12109032677257678
2485,39,116,12,1,0.8116019729930376,0.7975513799177921,0.12136777313637857
2486,39,116,14,1,0.8115206491694633,0.7952495596007046,0.12123446523222285
2487,39,116,16,1,0.81154548055689,0.7953215359703909,0.12114655382233462
2488,39,116,18,1,0.8121031433361526,0.7968309044644922,0.120868289092251
2489,39,116,20,1,0.8113155921998365,0.7945523941707148,0.12095797350766098
2490,39,194,2,2,0.8147000363425362,0.7983088667058132,0.12107600874755355
2491,39,194,4,2,0.8143559049743255,0.7978571428571428,0.12081084407819427
2492,39,194,6,2,0.814840695630387,0.7982971227246036,0.12038480807285806
2493,39,194,8,2,0.8144620159936599,0.7968251214434421,0.1207051253076487
2494,39,194,10,2,0.8142859131203599,0.7968135554013417,0.12066051165822737
2495,39,194,12,2,0.8142269252715424,0.7975220199647681,0.1210127188089976
2496,39,194,14,2,0.8142531270615048,0.7972934472934473,0.12116641169030182
2497,39,194,16,2,0.8141089457927115,0.7991151977793199,0.12087145089523152
2498,39,194,18,2,0.8144436137246983,0.7985714285714286,0.1207027213871773
2499,39,194,20,2,0.8139500861638994,0.7967704051673518,0.12093608663952654
2500,40,119,2,1,0.8137148392138818,0.7967821491485614,0.12044534595252379
2501,40,119,4,1,0.8137664678880804,0.7983634050427943,0.12105510610348864
2502,40,119,6,1,0.8131645826448114,0.7975396359365825,0.12100008029980812
2503,40,119,8,1,0.8129559339467721,0.7975783475783476,0.12043929714472293
2504,40,119,10,1,0.8120226099399173,0.7975769141799676,0.12116389048041791
2505,40,119,12,1,0.8115496538731932,0.7983287069164932,0.12139581634664735
2506,40,119,14,1,0.8116389761781803,0.7960675456858664,0.12121380238694102
2507,40,119,16,1,0.8114777540124458,0.7952319436288902,0.12120795748980183
2508,40,119,18,1,0.8120010642877409,0.7975783475783476,0.12113180411219593
2509,40,119,20,1,0.8113339132971759,0.7951807228915663,0.12129856432045892
2510,40,199,2,2,0.814556141001533,0.7975903614457831,0.12103863533915638
2511,40,199,4,2,0.8142532705786603,0.7975455079271873,0.12101092000373251
2512,40,199,6,2,0.8150415200331936,0.7975942632431182,0.1202422712401391
2513,40,199,8,2,0.8144344741220607,0.7968135554013417,0.1206784787760388
2514,40,199,10,2,0.8144036316779545,0.7975783475783476,0.1205449704801786
2515,40,199,12,2,0.8142264775624157,0.7975513799177921,0.12095434100270923
2516,40,199,14,2,0.8144577850700858,0.7975783475783476,0.12106200839646422
2517,40,199,16,2,0.8139607740300179,0.798314738696418,0.1208743340968078
2518,40,199,18,2,0.8142995359554266,0.7975903614457831,0.1208204691039359
2519,40,199,20,2,0.8139276159643308,0.7975455079271873,0.12100569951246473
2520,41,122,2,1,0.8135803609719727,0.7987951807228916,0.12072735350141348
2521,41,122,4,1,0.8136825806246841,0.7975903614457832,0.1210513766308086
2522,41,122,6,1,0.8131841668467807,0.7978571428571428,0.12087201307746619
2523,41,122,8,1,0.8127119092401881,0.7980952380952381,0.12075609164289804
2524,41,122,10,1,0.8121758918198083,0.7978571428571428,0.12109212119698318
2525,41,122,12,1,0.8117146755668262,0.7975783475783476,0.12155579222460473
2526,41,122,14,1,0.8114779245548387,0.79529262086514,0.12134359790398157
2527,41,122,16,1,0.8115318184272652,0.7951807228915663,0.12120666889072094
2528,41,122,18,1,0.8119730755081628,0.7967904233171408,0.12090618148293249
2529,41,122,20,1,0.8114887596703456,0.7953041869072404,0.12104927961480573
2530,41,204,2,2,0.8146971474367711,0.7977207977207976,0.1210423608356036
2531,41,204,4,2,0.8141254897241611,0.7977207977207976,0.12094202765922576
2532,41,204,6,2,0.8147086796029717,0.7977207977207976,0.12048020015507574
2533,41,204,8,2,0.8146103961451484,0.7968135554013417,0.12049793062828676
2534,41,204,10,2,0.814379093306121,0.7967821491485614,0.12062702928801033
2535,41,204,12,2,0.8142533484447652,0.7967880211391661,0.12079423286434773
2536,41,204,14,2,0.8143680845255319,0.7974358974358975,0.12126019637927134
2537,41,204,16,2,0.8139369446574466,0.7980952380952381,0.12105746196414606
2538,41,204,18,2,0.8141224828430621,0.7975903614457831,0.12088954305847512
2539,41,204,20,2,0.8140319230788745,0.7967704051673518,0.1208779885499136
2540,42,125,2,1,0.8134874166905272,0.7975903614457831,0.12081351058353823
2541,42,125,4,1,0.8136503355623577,0.7989177489177489,0.12103062674398829
2542,42,125,6,1,0.8134968702092071,0.7983029947152085,0.12096329085373775
2543,42,125,8,1,0.812712737710005,0.7978632478632479,0.12089030488626128
2544,42,125,10,1,0.8121903356038044,0.7982971227246036,0.12113107629714287
2545,42,125,12,1,0.8114399304078123,0.7968077723802914,0.12176151789905797
2546,42,125,14,1,0.8116085263528482,0.7945639602128152,0.12131010035117583
2547,42,125,16,1,0.8117441556838038,0.7960501966227157,0.12122593999149074
2548,42,125,18,1,0.8121814775701076,0.7975783475783476,0.120865332150542
2549,42,125,20,1,0.8115005458488452,0.7968019893592413,0.12104004644685917
2550,42,209,2,2,0.8147384380248615,0.798314738696418,0.12105928833056477
2551,42,209,4,2,0.8143155217590432,0.7976058292852186,0.12087993315745327
2552,42,209,6,2,0.8147994700969445,0.7977207977207976,0.12024190251507728
2553,42,209,8,2,0.8145436877143389,0.7975903614457831,0.1206198842656791
2554,42,209,10,2,0.8142821943588527,0.7975903614457831,0.12073103318853898
2555,42,209,12,2,0.8142734527939229,0.7967704051673518,0.12091174402442441
2556,42,209,14,2,0.8143986884269089,0.7975769141799677,0.12115001029540202
2557,42,209,16,2,0.8139190678235049,0.7975783475783476,0.12107166722678643
2558,42,209,18,2,0.8142220859150303,0.797588480222068,0.12078460623563236
2559,42,209,20,2,0.814060241531107,0.7967704051673518,0.1210105879482957
2560,43,128,2,1,0.8136880736394855,0.7987012987012987,0.1206990461930587
2561,43,128,4,1,0.8138149109013177,0.7989177489177489,0.12092008024439455
2562,43,128,6,1,0.8134262109169479,0.7976190476190477,0.12089737034195323
2563,43,128,8,1,0.8127473186687346,0.7983171408743928,0.12073186282513802
2564,43,128,10,1,0.812148649675138,0.797588480222068,0.12109365636740117
2565,43,128,12,1,0.8115220578876899,0.7967821491485614,0.12155824146593214
2566,43,128,14,1,0.8117385793326173,0.7951807228915663,0.12119382000334421
2567,43,128,16,1,0.8116245851335688,0.796001174398121,0.12118702022981998
2568,43,128,18,1,0.8120456261325817,0.7967704051673518,0.12098678060952371
2569,43,128,20,1,0.8116303755961642,0.7967821491485614,0.12094953343256633
2570,43,214,2,2,0.8146739781040465,0.7978632478632479,0.12112442426462847
2571,43,214,4,2,0.8144436553479946,0.7975396359365825,0.12067368122815694
2572,43,214,6,2,0.8147076423400819,0.7975396359365825,0.12022398628589848
2573,43,214,8,2,0.8143225391635625,0.7975826972010178,0.12060921894190678
2574,43,214,10,2,0.8142090785008829,0.7975783475783476,0.12090353430670138
2575,43,214,12,2,0.8141852353372551,0.7968251214434421,0.1208522979967034
2576,43,214,14,2,0.8143755105482962,0.7972934472934473,0.121054796466792
2577,43,214,16,2,0.8141152265780142,0.7980952380952381,0.12101304447395451
2578,43,214,18,2,0.8142268220903743,0.7983460559796438,0.1208046825409275
2579,43,214,20,2,0.8141690352991496,0.7967704051673518,0.12097161194091827
2580,44,131,2,1,0.8137561805728346,0.7975903614457831,0.12067449193403247
2581,44,131,4,1,0.8137549345420518,0.7983229238954429,0.12102916138097748
2582,44,131,6,1,0.8133239631321978,0.7987951807228916,0.12094858551567332
2583,44,131,8,1,0.8127449350102828,0.798351839000694,0.12056141398060087
2584,44,131,10,1,0.8121066687835846,0.7983287069164932,0.12124089608130341
2585,44,131,12,1,0.8118513447024547,0.7983344899375433,0.12168186437073478
2586,44,131,14,1,0.8117485880010318,0.7953041869072404,0.1211661207903854
2587,44,131,16,1,0.8116788433877882,0.795237815619495,0.12126762595788838
2588,44,131,18,1,0.8123381989163129,0.7952495596007046,0.1208669664190833
2589,44,131,20,1,0.8116134210270802,0.7953041869072404,0.1210155011879103
2590,44,219,2,2,0.8144650241834437,0.7989177489177489,0.12127494501533527
2591,44,219,4,2,0.8142900125452336,0.7975396359365825,0.12089071821768323
2592,44,219,6,2,0.8149392051048668,0.7975396359365825,0.12008942372675245
2593,44,219,8,2,0.8144611453927266,0.798005698005698,0.12066304266972211
2594,44,219,10,2,0.8140251889143896,0.7960501966227157,0.12109728793523095
2595,44,219,12,2,0.8142070115408856,0.7953099699282905,0.12082628293658029
2596,44,219,14,2,0.8143039721832096,0.7975455079271873,0.12110932755558519
2597,44,219,16,2,0.8140829121686299,0.7975903614457831,0.12113396562080561
2598,44,219,18,2,0.8143083815139567,0.7980952380952381,0.12059501418078247
2599,44,219,20,2,0.8144632144432895,0.7975455079271873,0.12078731580444645
2600,45,134,2,1,0.8137857105555132,0.7975653481378673,0.12083975240155395
2601,45,134,4,1,0.8138344549194367,0.7975455079271873,0.12099640646456508
2602,45,134,6,1,0.8135659233954874,0.7993506493506494,0.12075313938508174
2603,45,134,8,1,0.8130531719196051,0.7987012987012987,0.12052528122210647
2604,45,134,10,1,0.8124145199517405,0.7983088667058132,0.12102714137328652
2605,45,134,12,1,0.8118411274962035,0.7987012987012987,0.12151892705088073
2606,45,134,14,1,0.8118998720859745,0.7960791117279666,0.12120216897180541
2607,45,134,16,1,0.8116402154282341,0.7944803288314739,0.12116024600260508
2608,45,134,18,1,0.812302175357114,0.7974358974358975,0.12072119526596355
2609,45,134,20,1,0.811678129562686,0.7963855421686746,0.12094869109618106
2610,45,224,2,2,0.8145313607954123,0.7983029947152085,0.12119880070942592
2611,45,224,4,2,0.8144612420318298,0.7978571428571428,0.12081697652907734
2612,45,224,6,2,0.8147798493217435,0.7982971227246036,0.12030843049902001
2613,45,224,8,2,0.8144111278979196,0.7975903614457831,0.12076047963042813
2614,45,224,10,2,0.8140736158189392,0.7960501966227157,0.12084277116418642
2615,45,224,12,2,0.8142973282523379,0.7960129183793306,0.12081526389867335
2616,45,224,14,2,0.8145766118981118,0.7983229238954429,0.12095328359055699
2617,45,224,16,2,0.8139393168629108,0.7983088667058132,0.12122192712112985
2618,45,224,18,2,0.8143229748650705,0.7987012987012987,0.12075316835573746
2619,45,224,20,2,0.8144333864383133,0.7978632478632479,0.1207207466534533
2620,46,137,2,1,0.8138022098866727,0.798314738696418,0.12087415878984312
2621,46,137,4,1,0.8139764454219045,0.7967762771579565,0.12084179705591312
2622,46,137,6,1,0.8133433953539104,0.7989177489177489,0.12085925376844628
2623,46,137,8,1,0.8130530994003262,0.7987951807228916,0.1205429802149083
2624,46,137,10,1,0.8122737726492936,0.7982683982683982,0.12100322928054547
2625,46,137,12,1,0.811621886934702,0.7980952380952381,0.12172683454062129
2626,46,137,14,1,0.812012674942239,0.7960617626648161,0.12124252340393792
2627,46,137,16,1,0.8117422329792798,0.7959894304169113,0.12114214989169744
2628,46,137,18,1,0.8123613291607141,0.7967821491485614,0.12084510543748167
2629,46,137,20,1,0.8115994637280484,0.7960675456858664,0.12103396383056772
2630,46,229,2,2,0.814403394201644,0.7983402729585936,0.12114561405968327
2631,46,229,4,2,0.8143429048836749,0.7978571428571428,0.12093482091245668
2632,46,229,6,2,0.8148488105584664,0.7975903614457831,0.12034615882809287
2633,46,229,8,2,0.8144201721308071,0.7983402729585936,0.12073479111127992
2634,46,229,10,2,0.8142839700658243,0.7963855421686746,0.12074972689998077
2635,46,229,12,2,0.8145161966781035,0.7975337639459777,0.12079397647161294
2636,46,229,14,2,0.814696914283585,0.7983171408743928,0.12084173866519878
2637,46,229,16,2,0.8140716579192682,0.7975942632431182,0.12106309608654399
2638,46,229,18,2,0.8143662579079393,0.7983333333333333,0.12068149237119367
2639,46,229,20,2,0.8144328925394758,0.7975903614457831,0.12078993252184558
2640,47,140,2,1,0.813689245470458,0.7963855421686747,0.12084852066778067
2641,47,140,4,1,0.8139436640523113,0.7983088667058132,0.12093552180958896
2642,47,140,6,1,0.8133786565106551,0.7975783475783476,0.12086441311342566
2643,47,140,8,1,0.8133641929933161,0.7987951807228916,0.12043376778094035
2644,47,140,10,1,0.8123807756027495,0.7987012987012987,0.12090748698431313
2645,47,140,12,1,0.8117643565471184,0.797588480222068,0.12161544669789648
2646,47,140,14,1,0.811980933765958,0.7975711311589174,0.12116454615170627
2647,47,140,16,1,0.811923461281812,0.7951807228915663,0.12115942633563136
2648,47,140,18,1,0.8122456873352408,0.7974358974358975,0.12082583953672688
2649,47,140,20,1,0.8114281878747822,0.7975337639459777,0.12112512950594034
2650,47,234,2,2,0.8146639426235348,0.7967821491485614,0.1209261123508224
2651,47,234,4,2,0.8145041711362463,0.7980952380952381,0.12089553486537981
2652,47,234,6,2,0.8149790435422781,0.7983333333333333,0.12011343473488015
2653,47,234,8,2,0.8143163656559403,0.7975769141799676,0.12071233848101484
2654,47,234,10,2,0.8143552612728518,0.7975396359365825,0.12070877479696598
2655,47,234,12,2,0.8143652363580185,0.7975711311589174,0.1209761697866594
2656,47,234,14,2,0.8145394966092336,0.7983333333333333,0.12098661667252315
2657,47,234,16,2,0.8141047103415235,0.7975783475783476,0.12117891912670677
2658,47,234,18,2,0.8144242722865044,0.7987012987012987,0.12072168879899288
2659,47,234,20,2,0.8143222427454895,0.7975337639459777,0.12081301869853805
2660,48,143,2,1,0.8138066611655194,0.7975903614457831,0.12060590722871342
2661,48,143,4,1,0.813934435650617,0.7985714285714286,0.12084925738756805
2662,48,143,6,1,0.8134411235988878,0.7975903614457831,0.12078061904804412
2663,48,143,8,1,0.8132311852332819,0.7987012987012987,0.1204358611639712
2664,48,143,10,1,0.8124947224380508,0.7978632478632479,0.12078406864241911
2665,48,143,12,1,0.8117766751471505,0.7983088667058132,0.12171872774034824
2666,48,143,14,1,0.811777853341963,0.7968135554013417,0.12138309392435877
2667,48,143,16,1,0.8120155782157834,0.7960212815174648,0.1210528204858135
2668,48,143,18,1,0.8123310188512454,0.7960070463887258,0.12069258366822465
2669,48,143,20,1,0.8116031790772504,0.7974358974358975,0.12101995840507898
2670,48,239,2,2,0.8148360731490748,0.7975903614457831,0.12081459787765206
2671,48,239,4,2,0.8146115329793386,0.7983229238954429,0.12085378108890672
2672,48,239,6,2,0.8147733065965338,0.7983333333333333,0.1203289311561632
2673,48,239,8,2,0.8145090165519793,0.7982912507339989,0.12073216248143265
2674,48,239,10,2,0.8143880136800833,0.7975396359365825,0.12065362293513561
2675,48,239,12,2,0.8143310935513489,0.798005698005698,0.12101572287129742
2676,48,239,14,2,0.8144946156625419,0.7983088667058132,0.12109272330843643
2677,48,239,16,2,0.814122591573732,0.7975903614457831,0.12115378315944904
2678,48,239,18,2,0.8143649006307074,0.7983333333333333,0.12068787706692054
2679,48,239,20,2,0.8143217897083787,0.7978632478632479,0.12082683820303693
2680,49,146,2,1,0.8138178532481138,0.7980952380952381,0.12067930597827549
2681,49,146,4,1,0.8140568905568588,0.7980952380952381,0.12071565141398616
2682,49,146,6,1,0.8134309986138611,0.7975783475783476,0.120869083837162
2683,49,146,8,1,0.813188364763222,0.7982912507339989,0.12053742339616343
2684,49,146,10,1,0.8123296822967091,0.7976190476190477,0.12097262624806085
2685,49,146,12,1,0.811834421739152,0.7983088667058132,0.12167771425915017
2686,49,146,14,1,0.8117498272506224,0.7967762771579565,0.1213630102971855
2687,49,146,16,1,0.811774330104596,0.7968482535276429,0.12114037304708244
2688,49,146,18,1,0.8122814302303792,0.7975783475783476,0.12084461665396913
2689,49,146,20,1,0.8116786738637815,0.7968251214434421,0.12094936999531898
2690,49,244,2,2,0.8148807449988089,0.7998297122724604,0.120809854130316
2691,49,244,4,2,0.8147092921807826,0.7983333333333333,0.12088036341996179
2692,49,244,6,2,0.8148954240619822,0.798351839000694,0.12027298458272989
2693,49,244,8,2,0.8144923684412848,0.7983029947152085,0.12069749560423729
2694,49,244,10,2,0.814392521746353,0.7963855421686746,0.12059904232267338
2695,49,244,12,2,0.8142345138923351,0.7968135554013417,0.1210026119786715
2696,49,244,14,2,0.8146591478968002,0.7983333333333333,0.12092381438218452
2697,49,244,16,2,0.8141399477918333,0.7983287069164932,0.12109820900525349
2698,49,244,18,2,0.8143187476446261,0.7987012987012987,0.1207358467275787
2699,49,244,20,2,0.8143384550991248,0.7978632478632479,0.12093670061437237
2700,50,149,2,1,0.8138775779036348,0.7975903614457831,0.12071109882815949
2701,50,149,4,1,0.8141699123059872,0.7983287069164933,0.12077202100820683
2702,50,149,6,1,0.8134150882234746,0.7980952380952381,0.12087180157470179
2703,50,149,8,1,0.813293927050936,0.7982971227246036,0.12031705710123346
2704,50,149,10,1,0.81252969698248,0.7982683982683982,0.12084439302642559
2705,50,149,12,1,0.8117518791321416,0.7983460559796438,0.12153159196620497
2706,50,149,14,1,0.8118865742443904,0.797559565116817,0.12136406216938055
2707,50,149,16,1,0.8119160280118144,0.7953331020124913,0.12109157281540517
2708,50,149,18,1,0.8125251473373724,0.7975337639459777,0.12071990782400435
2709,50,149,20,1,0.8111306509817888,0.7952984038861901,0.12140524896747133
2710,50,249,2,2,0.8148776682309629,0.7983088667058132,0.12086556225949278
2711,50,249,4,2,0.8146240248382415,0.7983333333333333,0.12084608900099132
2712,50,249,6,2,0.8151711307735438,0.7978632478632479,0.12024794200730565
2713,50,249,8,2,0.8144858961674241,0.7987012987012987,0.12066351065779336
2714,50,249,10,2,0.8145717104496789,0.7974358974358975,0.12052109640125372
2715,50,249,12,2,0.8143869164652494,0.7975396359365825,0.12089079742038487
2716,50,249,14,2,0.8144279059119427,0.7960733287069165,0.12112842228022191
2717,50,249,16,2,0.814272181997137,0.7967762771579565,0.12086424122977234
2718,50,249,18,2,0.8141804457000471,0.7987951807228916,0.12102593738384257
2719,50,249,20,2,0.8144171481463176,0.7975903614457831,0.12086950394996442
2720,51,152,2,1,0.8139166399049221,0.7975903614457831,0.12082828720633439
2721,51,152,4,1,0.8142464619198154,0.7983088667058132,0.12088028046758044
2722,51,152,6,1,0.8135544554495309,0.7977207977207977,0.12082399250572054
2723,51,152,8,1,0.8132531664843856,0.7982912507339989,0.12030748987987837
2724,51,152,10,1,0.8126931786496839,0.7987951807228916,0.12081025716136334
2725,51,152,12,1,0.8118436884615029,0.7983088667058132,0.12145864330504995
2726,51,152,14,1,0.8118502400257739,0.7968309044644922,0.12139627672921621
2727,51,152,16,1,0.8116946266149104,0.7975455079271873,0.12133672771488282
2728,51,152,18,1,0.8122869543906992,0.7975783475783476,0.1208103049757063
2729,51,152,20,1,0.811596524131489,0.7953041869072404,0.12114664344225311
2730,51,254,2,2,0.8149411875181058,0.7987951807228916,0.12082587465342359
2731,51,254,4,2,0.8148517330278131,0.7980952380952381,0.12079502005807191
2732,51,254,6,2,0.8151311289377984,0.7977207977207976,0.1201261378342475
2733,51,254,8,2,0.8145969669314143,0.7991036317372195,0.12060505668833042
2734,51,254,10,2,0.8144719457934956,0.7952554315913094,0.12061435013274308
2735,51,254,12,2,0.8142325219425791,0.7983229238954429,0.12090150673660084
2736,51,254,14,2,0.8144336338210795,0.7977207977207977,0.12109175017158635
2737,51,254,16,2,0.8139720779581635,0.7975396359365825,0.12101047278160744
2738,51,254,18,2,0.814317761907986,0.7990722254844392,0.12079118787237764
2739,51,254,20,2,0.814353939239265,0.7975903614457831,0.12092461222960287
2740,52,155,2,1,0.8139636070290454,0.7960187903699354,0.12079195944044133
2741,52,155,4,1,0.8139349747070926,0.7977207977207977,0.12109431959673375
2742,52,155,6,1,0.8134879065368197,0.7990920656951191,0.12080239338454989
2743,52,155,8,1,0.813483904311083,0.7987012987012987,0.12032375942931342
2744,52,155,10,1,0.8125670161559719,0.7976190476190477,0.1208906532109484
2745,52,155,12,1,0.8118008181571794,0.7975455079271873,0.12147151841916418
2746,52,155,14,1,0.8119177061146313,0.7975903614457831,0.12128074474779373
2747,52,155,16,1,0.8118623633109789,0.7968193384223918,0.12129108475656714
2748,52,155,18,1,0.8121600146972828,0.7968251214434421,0.12096615924203041
2749,52,155,20,1,0.8117188924744546,0.7952436876100999,0.12098766164579952
2750,52,259,2,2,0.8151252909719245,0.7990663534938344,0.12068264884967156
2751,52,259,4,2,0.8148827111470766,0.7975455079271873,0.12090476293053416
2752,52,259,6,2,0.8151614909956982,0.7991151977793199,0.12016040210158753
2753,52,259,8,2,0.8145926387098774,0.7990920656951191,0.12075467050196428
2754,52,259,10,2,0.8144834262830173,0.7963855421686747,0.12064984010464341
2755,52,259,12,2,0.8143115817418929,0.7983088667058132,0.12089088897428514
2756,52,259,14,2,0.8144423268745897,0.7975903614457831,0.12114488812261258
2757,52,259,16,2,0.8140520551984647,0.7963855421686746,0.1210453036699019
2758,52,259,18,2,0.8143954671210166,0.7987012987012987,0.12081408368975226
2759,52,259,20,2,0.8142814599093599,0.7978632478632479,0.12101954385680933
2760,53,158,2,1,0.8140615360399578,0.7977207977207976,0.12051246379959502
2761,53,158,4,1,0.814048846696222,0.797588480222068,0.12095263663732175
2762,53,158,6,1,0.8133249440262366,0.7990920656951191,0.12080911778774138
2763,53,158,8,1,0.8136091229182225,0.7982912507339989,0.12032287116900087
2764,53,158,10,1,0.8124530699707649,0.7974358974358975,0.120864589108016
2765,53,158,12,1,0.812042505951637,0.7987012987012987,0.1213751194506529
2766,53,158,14,1,0.8118882171791235,0.7975903614457831,0.12141560615396571
2767,53,158,16,1,0.8118228300772865,0.796,0.12124990493645368
2768,53,158,18,1,0.812510730941149,0.7975903614457831,0.12077750372395155
2769,53,158,20,1,0.8117178194437427,0.7953157529493408,0.12112283039486908
2770,53,264,2,2,0.8148556724126479,0.7977207977207976,0.12096260398841126
2771,53,264,4,2,0.8150118804060135,0.7975337639459777,0.12074366191973382
2772,53,264,6,2,0.8150543459725785,0.7975903614457831,0.12029096041096848
2773,53,264,8,2,0.8143970649570622,0.7990920656951191,0.12079337735723557
2774,53,264,10,2,0.8144278054416865,0.797588480222068,0.12062246734039538
2775,53,264,12,2,0.8142329270101124,0.798314738696418,0.12099079423918765
2776,53,264,14,2,0.8144325465662257,0.7974358974358975,0.12113940551899455
2777,53,264,16,2,0.81415228169762,0.7967821491485614,0.12092092708346297
2778,53,264,18,2,0.8144291201429563,0.7998380754105945,0.12074965658237238
2779,53,264,20,2,0.8140759942821594,0.7967821491485614,0.12109989308421042
2780,54,161,2,1,0.8140940419235998,0.7967821491485614,0.12041761785801278
2781,54,161,4,1,0.8142123751575999,0.7980952380952381,0.12078863802252277
2782,54,161,6,1,0.8135397133326995,0.7981481481481482,0.12087027797589606
2783,54,161,8,1,0.8135778768116031,0.7983029947152085,0.12036375497959771
2784,54,161,10,1,0.8127924835101646,0.7975903614457831,0.12048525095404984
2785,54,161,12,1,0.8120638870886339,0.798351839000694,0.12131133392958916
2786,54,161,14,1,0.8118596535324709,0.7975455079271873,0.12135803091971113
2787,54,161,16,1,0.8117339814480207,0.7960617626648161,0.12129844344742746
2788,54,161,18,1,0.8123453936018227,0.7977207977207977,0.12097935389457166
2789,54,161,20,1,0.8115816074118914,0.7960386305806153,0.121163614776458
2790,54,269,2,2,0.8148041833236339,0.797588480222068,0.12075101992807
2791,54,269,4,2,0.8149001116322534,0.7968077723802914,0.12069366010451106
2792,54,269,6,2,0.8149643092685931,0.7983171408743928,0.12035862997314604
2793,54,269,8,2,0.8146467064385418,0.7987951807228916,0.12079704627673363
2794,54,269,10,2,0.8144486617214329,0.7953157529493408,0.12055885727460597
2795,54,269,12,2,0.8144870155523692,0.7983029947152085,0.12079290418551066
2796,54,269,14,2,0.8146178408864954,0.7975653481378673,0.12081937076707215
2797,54,269,16,2,0.8142936523528203,0.7975903614457831,0.12080700910644733
2798,54,269,18,2,0.8144581966578063,0.7990722254844392,0.120885070546165
2799,54,269,20,2,0.8139688347144685,0.7967762771579565,0.12127903088636836
2800,55,164,2,1,0.8141882100518197,0.796030534351145,0.12036819659736933
2801,55,164,4,1,0.8140717374008372,0.7983344899375433,0.1208950276100109
2802,55,164,6,1,0.8136178024840092,0.7977207977207977,0.12085893796766004
2803,55,164,8,1,0.8137065034599633,0.7976190476190477,0.12030516848855875
2804,55,164,10,1,0.8124303260191984,0.7975783475783476,0.12068449207728536
2805,55,164,12,1,0.8122126669961539,0.7983088667058132,0.12134095090064262
